image_id,id,rank,duration_s
112798,448095,1,0.08119583
286994,448180,3,0.11152144
137576,448273,2,0.08172189
127660,448618,1,0.08531819
530162,448766,3,0.08764349
178744,449385,1,0.09240889
271116,449467,2,0.071082726
407960,449958,4,0.101659074
407960,450540,3,0.08967872
286422,451345,,0.09708671
137576,452332,2,0.11110846
286422,452407,23,0.097116195
572388,455166,4,0.1025729
407960,455175,1,0.099494986
572388,456165,1,0.14210595
60932,456526,,0.078146756
60932,457471,,0.10918141
572388,457809,1,0.10826115
407960,458367,3,0.07649998
28449,458479,22,0.08712259
230450,458549,1,0.12474382
112798,458871,1,0.09444427
212226,459283,,0.0967984
396338,459325,,0.09779744
4134,459549,,0.10451769
250137,461305,6,0.1010617
4134,461319,32,0.09615751
230450,461348,4,0.10764638
60932,461476,4,0.11090989
28449,462013,15,0.10867476
60932,462220,,0.10901944
250137,462277,1,0.09609969
4134,462468,,0.08409376
572388,462612,1,0.11268111
396338,462976,59,0.09500084
212226,463132,3,0.115349606
230450,463223,58,0.090800464
230450,463451,12,0.11445492
28449,463522,23,0.083735466
183437,463788,4,0.078016974
183437,464019,6,0.09502088
259625,464091,5,0.10117946
183437,464217,47,0.083061054
183437,464544,9,0.102011845
51008,464819,16,0.109903365
396338,465163,1,0.12548184
496722,465376,7,0.08206328
60932,465391,20,0.10322523
183437,465519,9,0.13866554
28449,465544,44,0.14604162
51008,465698,31,0.13106358
11699,465854,4,0.12637018
396338,466162,10,0.08919232
28449,466579,23,0.09476602
496722,466669,3,0.124477424
133645,466822,29,0.1006946
4134,467163,,0.10288307
387383,467295,2,0.07625839
11699,467324,1,0.084045775
387383,467397,10,0.10909458
311789,467448,6,0.09300793
133645,467500,1,0.112491824
51008,467882,28,0.104087934
311789,468054,27,0.12123977
311789,468432,4,0.094357714
133645,469102,,0.12428954
250137,469303,1,0.07112784
133645,469648,41,0.096765704
212226,469729,,0.08705902
259625,469875,10,0.074995406
212226,470035,70,0.08799122
51008,470156,5,0.07647498
360097,470725,52,0.09529508
360097,470818,73,0.108424716
250137,471076,6,0.10275288
213033,471307,13,0.090961725
51008,471329,36,0.09512403
311789,471573,26,0.10556672
311789,471891,15,0.09570939
360097,471994,44,0.081219494
250137,472261,15,0.08390944
360097,472402,11,0.11098607
11699,472616,1,0.1217066
259625,472713,2,0.11670742
281929,473697,1,0.12755045
387383,473865,1,0.088484935
281929,473919,1,0.10086536
281929,474345,1,0.11590667
281929,474378,1,0.08945255
213033,475318,1,0.0949685
360097,475402,6,0.08974512
213033,475444,29,0.10236958
259625,475791,21,0.08269514
133645,476071,1,0.088618346
213033,476449,16,0.086983375
496722,476530,18,0.09026832
259625,477012,15,0.10049114
213033,477097,2,0.112127446
210388,478001,,0.08442104
387383,479205,1,0.069149174
496722,479752,2,0.11784803
11699,480218,3,0.10281105
80153,480517,6,0.074205615
189806,480924,2,0.11056764
189806,481278,6,0.086808205
210388,481727,7,0.10379444
210388,482225,2,0.101919286
453860,482520,87,0.09766835
189806,482688,3,0.062026627
210388,483071,,0.13781762
344268,484092,1,0.085928045
80153,484870,1,0.08904613
562207,485013,7,0.13278024
562207,485115,4,0.08010877
189806,485250,25,0.0856949
80153,485308,1,0.09891009
210388,485429,92,0.13602872
453860,485571,18,0.08927646
392818,486013,,0.13602208
325031,486168,4,0.10691287
562207,486315,2,0.106036335
360960,487112,6,0.0762741
360960,487202,1,0.12247912
562207,487638,4,0.10007849
360960,487760,1,0.1147247
80153,487762,1,0.07742616
258793,487856,94,0.068137705
562207,488166,1,0.103613965
252716,488234,14,0.12307488
325031,488655,6,0.12454425
252716,488789,11,0.09543483
344268,488856,1,0.09715765
325031,489279,3,0.11570509
535608,489395,2,0.11122709
84650,489434,1,0.10909938
535608,489503,1,0.1010936
252716,490106,27,0.12340251
392818,490159,94,0.12419943
84650,490235,7,0.080466226
392818,490564,1,0.09064931
80153,490690,31,0.12645565
200667,490787,30,0.08428595
84650,490805,1,0.07319317
200667,490985,2,0.06382341
325031,491289,1,0.119462654
252716,492107,6,0.12145389
392818,492295,,0.10925939
344268,492375,9,0.077470504
453860,492654,63,0.07422796
535608,492764,1,0.13096242
252716,492818,,0.09469372
453860,493023,79,0.11649878
520707,493268,6,0.124072105
325031,493572,1,0.07910707
360960,493937,1,0.0993063
360960,494273,1,0.15309386
84650,494423,1,0.079114825
509403,494605,1,0.07754251
535608,495080,4,0.10510525
453860,495117,,0.077086784
520707,495188,23,0.07348574
193162,495467,14,0.10646112
112110,495549,7,0.10783864
432468,495681,3,0.100231655
344268,496311,1,0.105694585
200667,496616,15,0.07472126
258793,496655,1,0.12761462
258793,496724,1,0.077006325
193162,496754,14,0.08461931
84650,496865,1,0.13172
432468,497166,3,0.08723885
520707,497570,7,0.080478795
520707,497690,7,0.0845904
520707,497711,9,0.09012687
193162,497948,18,0.08659357
200667,498473,14,0.13088769
9769,498517,2,0.095604815
509403,498538,1,0.07531032
9769,498700,1,0.11976814
535608,498746,1,0.07977471
9769,498895,92,0.102057144
445248,498982,4,0.10072768
220732,499283,11,0.107403025
301867,499284,9,0.095870994
9769,499453,1,0.07746673
209972,500311,1,0.12763424
200667,500495,12,0.084747605
193162,500597,41,0.120787784
112110,500718,12,0.11412397
112110,500820,63,0.10929361
432468,500880,3,0.08689264
258793,501134,1,0.09302676
209972,501760,1,0.11372216
220732,501773,10,0.062063985
301867,501774,1,0.14866285
390826,501779,1,0.089924805
432468,501855,2,0.079451256
390826,502154,60,0.1254663
112110,502269,2,0.15081215
193162,502538,4,0.07864568
112110,502632,5,0.098024815
185250,502931,5,0.11135901
185250,503054,,0.14351366
9769,503635,,0.081732824
258793,504152,40,0.087508515
220732,504230,51,0.1269759
301867,504231,3,0.13504112
209972,504568,1,0.08178737
432468,504606,,0.09749233
81061,504735,,0.12133751
509403,504766,7,0.106179774
220732,504872,66,0.165058
301867,504873,1,0.11872272
250282,504928,19,0.114369184
365745,504974,1,0.1134821
390826,505064,5,0.11758917
419096,505112,,0.10786719
390826,505184,2,0.08172611
81061,505335,1,0.12004534
445248,505429,6,0.09382765
390826,505472,66,0.08744202
419096,505658,93,0.07745164
185250,505682,10,0.06128264
185250,506162,25,0.08375366
81061,506373,1,0.08915617
445248,506659,25,0.09557519
220732,506870,35,0.097759195
301867,506871,1,0.09925677
185250,506879,18,0.094421245
445248,508117,41,0.10494138
445248,508348,28,0.086327665
365745,508559,5,0.12647657
260261,508736,1,0.10712915
119828,508898,20,0.12009157
81061,509142,2,0.065404095
419096,509219,,0.095340654
509403,509590,1,0.09564971
416170,510165,36,0.08500805
419096,510299,83,0.1242404
509403,510328,3,0.086798966
250282,510523,10,0.10428255
81061,510843,6,0.09261817
580418,510982,14,0.13408698
250282,511021,34,0.09971145
209972,511102,1,0.10825544
365745,511304,35,0.09119441
250282,511309,17,0.12279262
151480,511731,1,0.08242755
250282,511825,6,0.10038537
215072,512873,61,0.10216958
133631,512960,16,0.1161161
125062,513339,27,0.11866495
430073,513357,42,0.07384605
201025,513598,1,0.10849612
133631,514703,18,0.107723795
535094,514739,18,0.09228453
118594,514941,4,0.10378568
396580,515773,1,0.11145852
396580,516028,5,0.08480864
80949,516224,5,0.08762423
118594,516297,1,0.07587869
80949,516434,3,0.13199894
80949,516656,3,0.10562578
118594,516975,1,0.08522099
215072,517058,10,0.11199352
201025,517063,1,0.11831909
80949,517292,3,0.08913124
396580,517390,1,0.084904395
118594,517464,3,0.091424055
201025,517684,1,0.12895231
133631,517709,21,0.082392275
396580,518092,1,0.075577945
396580,518428,2,0.09392751
565989,519456,23,0.09325786
518213,520215,1,0.09255922
80949,520259,13,0.09847459
518213,520323,6,0.15000683
172648,520781,96,0.08397757
172648,520829,44,0.13931389
155291,521343,16,0.10618703
179174,521374,4,0.11177987
565153,521376,2,0.1380885
518213,521535,2,0.094111614
535094,521672,36,0.10705888
47819,522057,1,0.08999199
518213,522567,2,0.098840214
535094,522653,6,0.09895246
133631,522836,30,0.089258075
518213,522873,,0.101793475
535094,523157,86,0.085615814
565989,523302,20,0.1004918
313454,523359,,0.115585834
565989,523689,4,0.11852574
133631,523814,16,0.09894093
565989,523848,1,0.12264447
47819,524259,46,0.12695408
47819,524268,23,0.08497438
433374,524431,4,0.10940303
47819,524526,26,0.0965518
82821,524689,5,0.1381007
215072,525398,30,0.087827474
393226,525437,,0.10023652
47819,525507,12,0.083790526
172648,525539,31,0.11772576
82821,526045,1,0.09552726
82821,526066,8,0.1026077
53994,526101,,0.09274039
433374,526267,3,0.12256058
172648,526322,59,0.10593949
172648,526532,55,0.09099325
313454,526743,,0.09446474
393226,526781,3,0.15016013
297022,526803,93,0.09640414
393226,527105,1,0.102034494
174231,527146,3,0.14756824
393226,527621,9,0.12679093
174231,527671,21,0.12684274
179174,527755,5,0.08335931
565153,527757,7,0.11259165
450075,527858,41,0.091454215
256195,528060,,0.12612203
179174,528307,39,0.12939698
565153,528309,1,0.074532874
179174,528424,6,0.097587995
565153,528426,11,0.08088728
174231,528526,1,0.08602656
155291,528564,3,0.10023065
174231,529282,8,0.13922323
82821,529285,17,0.10763068
313454,529299,,0.11225262
297022,529542,4,0.10583201
53994,529722,,0.08795088
297022,529845,22,0.1236683
393226,529862,,0.12307715
53994,529962,,0.13020709
433374,529990,3,0.12088965
53994,530010,,0.12186312
433374,530098,2,0.10633746
53994,530106,,0.116630815
267940,530197,,0.09469298
174231,530218,1,0.089792155
433374,530245,3,0.10996288
450075,530303,4,0.0923195
114884,530517,22,0.076804176
240754,530714,1,0.09949191
179174,530761,2,0.13242796
565153,530763,41,0.07978124
114884,530769,24,0.096038654
450075,531074,49,0.11298088
114884,531141,28,0.09294592
155291,531159,4,0.08773548
114884,531279,,0.11297718
267940,531481,19,0.09838014
565989,531753,11,0.09881129
39769,531790,2,0.09938798
114884,531966,85,0.08509638
188689,532107,25,0.12188889
82821,532120,62,0.10566402
450075,532460,20,0.1433082
210789,532747,1,0.121872544
155291,532767,19,0.10827211
155291,533163,52,0.08257357
313454,533814,,0.10960019
240754,533900,32,0.09460791
256195,534528,,0.0846864
313454,534537,,0.10165419
297022,534693,2,0.074084826
297022,534858,4,0.07490297
494634,535466,71,0.07454265
388846,535553,7,0.08857073
19924,535588,16,0.07159358
256195,535791,,0.0866573
450075,535931,54,0.11883827
19924,535987,2,0.1116081
39769,536074,1,0.09631027
469067,536299,2,0.11380684
240754,536492,54,0.0964913
256195,536784,,0.10134408
494634,536846,36,0.10191777
494634,537236,32,0.12875266
19924,537310,2,0.094232224
19924,537391,79,0.13045453
240754,537401,30,0.09388796
19924,537499,2,0.086607784
205776,537617,14,0.07438409
205776,537659,5,0.09620515
188689,537843,11,0.089774266
388846,537992,15,0.090685576
267940,538108,2,0.06858955
267940,538372,19,0.09611896
494634,538448,4,0.09244353
267940,538603,7,0.11844981
423506,538713,3,0.12249946
210789,538759,7,0.094927855
256195,539139,,0.111659646
188689,539322,25,0.1058183
271997,539421,26,0.14289486
494634,539426,7,0.10227187
271997,539853,19,0.10217968
388846,539984,6,0.09921707
240754,540206,6,0.102956265
210789,540313,1,0.10290479
205776,540317,5,0.10296618
188689,540381,5,0.08860243
469067,540679,2,0.0979483
469067,540733,1,0.1170611
188689,541098,13,0.11834915
205776,541925,5,0.12093971
271997,542652,31,0.10919704
423506,542973,1,0.08767121
423506,543273,1,0.112296045
210789,543871,19,0.08806185
166287,543956,1,0.1016275
205776,543986,4,0.1245916
369037,543993,3,0.13298613
388846,544178,6,0.13313091
388846,544211,3,0.11492984
369037,544554,1,0.1296326
469067,544630,1,0.08891331
39769,545122,2,0.083466515
469067,545236,1,0.0977167
258541,545598,2,0.103216566
271997,545730,1,0.09072888
250619,545839,2,0.09532351
423506,546036,4,0.107100405
209972,546148,1,0.09919192
260261,546308,7,0.096824445
365745,546590,8,0.14104436
250619,546649,1,0.07977326
258541,546768,2,0.11986426
250619,547009,1,0.11190136
162543,547025,31,0.08377263
162543,547055,24,0.106884666
369037,547248,1,0.13525225
166287,547316,10,0.12438151
39769,547444,1,0.115075245
258541,547587,8,0.11147637
250619,547675,36,0.10394754
39769,547942,7,0.12268425
365745,548264,6,0.08918296
477623,548305,10,0.1366348
151480,548574,3,0.10146615
162543,548786,9,0.102834165
162543,548813,61,0.122171804
151480,549129,1,0.10423258
210789,549298,2,0.13297153
423506,549378,1,0.08949733
258541,549468,,0.12631232
369037,549516,11,0.08653716
258541,549981,10,0.0863673
151480,550080,3,0.12919183
250619,550351,1,0.08142233
162543,550769,3,0.11694125
369037,550803,3,0.12481244
271997,552168,16,0.08460774
177861,552277,2,0.12484652
260261,552311,1,0.088277236
260261,552452,16,0.08845464
151480,552459,4,0.1338609
419096,552500,7,0.09828179
416170,552726,8,0.08761226
177861,552766,7,0.11755356
177861,552826,1,0.12527277
119828,552974,1,0.09798579
416170,553182,23,0.11631824
477623,553378,5,0.08326214
260261,553481,3,0.09746609
166287,553649,1,0.0857436
119828,553718,1,0.11256557
416170,553887,9,0.091696545
177861,554158,5,0.0681716
477623,554191,98,0.12496595
430871,554653,,0.098680094
580418,554782,7,0.10366669
177861,554932,5,0.12456078
430871,555049,99,0.0941574
430871,555139,,0.11533764
580418,555262,11,0.12026278
416170,555489,17,0.11163267
106757,555698,25,0.107935235
580418,556252,8,0.09052192
106757,556526,2,0.09824554
580418,556540,6,0.082190745
119828,556955,6,0.0870996
106757,558146,5,0.08739182
166287,558281,5,0.09202522
477623,558358,,0.085106626
166287,558641,2,0.10810677
477623,560575,28,0.07976969
385205,561270,29,0.0906885
119828,561566,1,0.11455665
385205,561627,18,0.120961696
385205,561801,11,0.075295605
328683,562537,26,0.10415755
328683,563116,,0.09481623
106757,563453,19,0.08615273
328683,563818,82,0.12655683
511384,563873,65,0.091932476
328683,564409,96,0.094752535
198641,564498,37,0.09229356
430871,564595,2,0.10133435
198641,564633,1,0.09791028
430871,564682,,0.107441515
244496,564737,1,0.09891812
549220,565434,1,0.10772808
328683,565510,,0.09529793
244496,565625,2,0.09906919
440507,566503,1,0.11737524
385205,566544,1,0.102952056
385205,566556,1,0.09977671
338901,566695,10,0.11832972
549220,566859,1,0.08273202
106757,566903,88,0.10463841
79837,567473,1,0.08834455
474170,567865,3,0.08865123
549220,568665,1,0.10728101
85329,568674,4,0.12219114
476514,569054,6,0.07528017
244496,569405,93,0.11543255
549220,569526,1,0.10989
476514,569726,1,0.111604795
297085,569828,6,0.12936676
549220,569886,1,0.10650205
329323,570011,,0.09584578
85329,570195,4,0.12569511
493613,570775,1,0.098593906
85329,570927,12,0.1165263
493613,571030,12,0.08646752
511384,571070,,0.124828
198641,571131,12,0.07385488
244496,571139,1,0.09373533
79837,571466,16,0.10818435
244496,571469,1,0.0863997
198641,571590,29,0.10209194
329323,571634,,0.10275349
440507,571741,5,0.13101359
198641,572532,1,0.10144274
85329,572796,1,0.08452252
440507,573214,6,0.08448613
511384,573227,7,0.0962654
440507,573331,1,0.113495305
297085,573455,5,0.09067361
329323,573575,,0.10382585
79837,573665,1,0.14813608
440507,573988,1,0.14694364
493613,574228,2,0.10639693
85329,574308,2,0.1140273
338901,574474,1,0.15117908
311518,574711,1,0.16190714
297085,574715,5,0.1222498
338901,574726,1,0.15670688
511384,574751,,0.122881256
476514,575042,5,0.16943294
297085,575051,5,0.104514025
532575,575166,1,0.14243686
338901,575278,5,0.13551825
311518,575413,2,0.1488016
311518,575551,8,0.14063944
297085,575621,6,0.13380075
311518,575965,1,0.14126259
511384,576086,3,0.09584529
79837,576347,1,0.13110285
532575,576753,1,0.15033256
474170,576916,9,0.12520318
338901,576973,1,0.15290901
532575,577098,7,0.1565419
476514,577247,,0.116175465
329323,577301,84,0.13712884
474170,577855,4,0.092230685
155341,577968,4,0.1423073
329323,578348,22,0.121661015
311518,578356,11,0.14778839
476514,578570,18,0.06753343
493613,578596,13,0.17886722
508101,578755,5,0.108422026
155341,579000,2,0.15469058
474170,579145,1,0.11024221
409867,579584,3,0.14067261
508101,579673,24,0.14675274
508101,579727,1,0.07593312
474170,579832,3,0.1748446
474164,580080,6,0.14506896
474164,580161,5,0.12902543
493613,580336,8,0.12377482
155341,580662,2,0.1496386
409867,581006,2,0.12327802
225670,581383,1,0.13033149
492992,581412,1,0.1395478
409867,582113,,0.12129259
205289,582693,3,0.16052213
186422,582802,1,0.12166527
409867,582854,2,0.10878675
474164,582876,4,0.15222321
508101,582955,3,0.15390106
508101,582985,4,0.15745677
225670,583363,4,0.13444616
492992,583527,1,0.11825113
352491,583736,23,0.12205186
492992,584082,1,0.119203016
155341,584292,11,0.16002671
532575,584784,1,0.12940167
186422,585034,1,0.14461923
186422,585304,3,0.17288968
205289,585318,1,0.14326769
225670,585346,8,0.1472454
225670,585520,4,0.088258
409867,585581,,0.14162667
287649,586314,21,0.14290117
492992,586605,1,0.123871334
350019,586977,1,0.17358321
350019,586980,1,0.13945623
155341,587064,18,0.12730643
474164,587106,4,0.0923886
186422,587239,2,0.16579416
474164,587469,1,0.13842757
492992,587481,1,0.16023219
186422,587545,4,0.14350851
79837,587759,1,0.13189109
225670,588262,1,0.08662681
532575,588579,1,0.14087787
119038,588640,10,0.14738874
183716,589398,12,0.1313908
352491,589433,13,0.1775851
287649,589662,11,0.0765696
352491,589772,9,0.13130167
511398,589943,1,0.14890355
350019,590598,19,0.13151868
453981,590668,9,0.09006659
453981,590743,1,0.18373632
183716,590868,24,0.15673283
287649,590883,20,0.16856365
453981,591562,1,0.06186956
511398,591869,9,0.13570528
350019,591921,1,0.08627431
287649,591966,28,0.12438984
453981,592051,1,0.11992924
205289,592080,13,0.12299417
116439,592214,3,0.13929628
511398,592271,1,0.12461955
453981,592363,2,0.14684331
350019,592536,1,0.14902982
352491,592550,70,0.1670014
511398,592592,1,0.09675805
21167,593658,2,0.13274002
205289,593757,1,0.12903833
352491,593762,34,0.13686195
306582,593771,38,0.1298738
287649,593871,24,0.18375196
21167,593892,3,0.11000193
177383,593980,13,0.13879885
269314,595096,1,0.11772387
183716,595140,7,0.14242
21167,595191,4,0.13983378
205289,595362,1,0.1400505
269314,595468,30,0.098647654
119038,595474,83,0.11115972
50811,595566,87,0.09669568
119038,595891,15,0.13060749
50811,596229,34,0.099169455
50811,596238,,0.1273412
116439,596318,2,0.139043
119038,596386,3,0.106229626
183716,596820,1,0.131249
50811,596985,9,0.10360576
397303,596988,1,0.1417627
533536,597158,2,0.11171176
170739,597199,47,0.13087736
533536,597389,3,0.10124582
441543,597459,1,0.1257137
397303,597762,,0.1527473
412240,597877,1,0.12112648
328238,597934,95,0.14134684
412240,598075,4,0.11396923
533536,598142,11,0.11614708
533536,598175,4,0.103447355
7088,598233,3,0.16063525
492284,598537,1,0.13371655
7088,598587,4,0.12914371
170739,598687,70,0.15202497
458255,598878,1,0.09858703
458255,599085,1,0.0744106
533536,599357,8,0.13982664
397303,599496,1,0.103770375
526103,599736,12,0.14196526
412240,600055,1,0.14199346
328238,600088,2,0.14836937
414795,600100,10,0.1516562
170739,600136,50,0.14512418
458255,600180,1,0.14929858
328238,600205,,0.10525803
281754,600294,32,0.15176466
492284,600328,1,0.06326299
266981,600343,1,0.14452772
453001,600478,54,0.112206034
491725,600641,29,0.18604809
526103,600651,27,0.07917523
492284,600709,1,0.1308469
397303,601182,54,0.116640866
441543,601206,20,0.16158041
453001,601384,7,0.14465503
492284,601441,2,0.15423137
492284,601651,3,0.15103117
266981,601732,21,0.12487049
491725,602024,27,0.10216802
453001,602101,16,0.1146752
458255,602646,1,0.13291392
170739,602698,7,0.16001998
170739,602752,23,0.17727098
7088,602844,6,0.13547596
441543,602943,19,0.1715316
453001,603085,,0.09352556
266981,603190,1,0.11014272
397303,603225,,0.11100612
266981,603298,63,0.18033597
281754,603444,4,0.084761634
458255,603552,1,0.1376522
279927,603642,27,0.07521204
266981,603667,1,0.13202544
328238,603754,,0.12158576
441543,603765,2,0.15805542
431896,603981,42,0.1613477
477227,603992,3,0.1449358
441543,604209,2,0.10753512
477227,604667,16,0.11153176
7088,604707,6,0.15241154
281754,604791,10,0.14045326
459396,604871,12,0.16190295
491725,605108,4,0.12058734
526103,605259,40,0.12998594
477227,605300,34,0.17221509
7088,605385,4,0.13838954
491725,605651,17,0.13971348
264441,605749,9,0.12356169
412240,605872,1,0.088428326
526103,606021,1,0.10676957
178618,606154,1,0.15819316
478393,606492,2,0.067861184
178618,606538,1,0.12359444
281754,606801,61,0.12672956
491725,606851,2,0.14858218
431896,606861,,0.13483955
264441,607228,2,0.09138709
328238,607408,,0.14647415
412240,607681,1,0.13753521
477227,607886,9,0.11065976
477227,608111,27,0.104694664
459396,608543,24,0.1242113
478393,608709,1,0.13886406
135410,608746,6,0.17921875
526103,608865,1,0.13040617
201418,608927,1,0.10944484
478393,609048,1,0.168783
478393,609171,1,0.062354464
478393,609186,,0.18750516
540928,609225,,0.16741705
279927,609519,1,0.14709269
178618,609565,1,0.11754057
414795,609661,13,0.11179185
279927,609732,1,0.15031876
453001,609829,,0.14624849
231831,609897,1,0.11661815
178618,609988,1,0.1194301
566524,610186,,0.15320908
540928,610344,5,0.13255706
178618,610627,11,0.096973985
577976,611095,,0.15767498
135410,611167,,0.12232078
135410,611476,30,0.12776351
566524,611773,82,0.08870742
135410,611788,19,0.13986859
231831,611949,1,0.1151687
414795,612118,1,0.13743308
281754,612168,2,0.12488534
431896,612237,,0.12941182
540928,612456,1,0.11945057
577976,612547,,0.13730319
414795,612589,1,0.118597224
264441,612625,2,0.10727921
67315,612810,6,0.13313256
264441,613171,1,0.12316748
135410,613618,,0.065331385
279927,613731,1,0.1202648
87470,613851,2,0.08468088
431896,614013,,0.13917644
431896,614037,,0.17294675
414795,614212,6,0.16318917
540928,614343,1,0.13581029
540928,614469,11,0.13198519
566524,614788,,0.13384901
219440,614822,37,0.0901135
230362,615101,1,0.14322671
566524,615220,,0.1480566
569565,615233,10,0.14892489
67315,615261,,0.14504237
87470,615453,1,0.06568151
231831,615609,1,0.11166018
67315,615696,3,0.08102305
219440,615806,,0.09009491
230362,615872,,0.12264414
201418,615893,,0.13660237
230362,615920,1,0.16524792
279927,616146,37,0.15991896
231831,616233,1,0.1182795
399655,616251,1,0.12278655
231831,616383,14,0.12518671
399655,617484,1,0.09529879
569565,617492,91,0.17588657
440171,617506,14,0.12841906
264441,617557,1,0.13020068
569565,617714,11,0.084581144
201418,618104,3,0.15003335
399655,618261,2,0.11518768
577976,618382,23,0.14035329
519039,618914,27,0.1158317
201418,618983,1,0.1543989
569565,619067,8,0.1514198
87470,619110,4,0.113248
569565,619397,11,0.07893097
519039,619556,41,0.12966925
219440,619835,55,0.11241169
459396,620072,9,0.12775595
566524,620140,87,0.06513652
399655,620163,43,0.081966706
222299,620249,51,0.14636616
67315,620709,5,0.14819604
219440,620798,22,0.13448416
87470,620841,1,0.13254769
519039,620924,8,0.12377343
514979,621046,44,0.10017754
67315,621270,2,0.10212868
431896,621339,,0.13773516
87470,621405,1,0.16323106
399655,621462,1,0.12618029
514979,621712,54,0.16035374
67534,621721,7,0.08037162
519039,621770,,0.12638138
67534,621925,14,0.089309454
359855,621959,12,0.10216053
514979,622336,9,0.13878644
440171,622360,11,0.06858048
67534,622459,5,0.13573226
67534,622477,15,0.18369511
577976,623401,3,0.18145482
67534,623539,,0.10754697
359855,623603,11,0.14070565
230362,623744,1,0.16242988
230362,623834,6,0.13882735
519039,624053,18,0.10241468
359855,624191,3,0.15869012
201418,624278,3,0.13350761
431896,624903,,0.14196777
459396,624959,11,0.16547447
440171,625234,36,0.17170471
459396,625649,2,0.11197244
219440,626198,27,0.11742817
489014,626549,26,0.12269791
359855,626693,2,0.15989444
489014,627284,43,0.1206425
493284,627352,19,0.12023657
440171,627853,74,0.12053668
222299,628247,66,0.15572542
577976,628255,,0.13329396
489014,628655,,0.13124482
222299,629039,1,0.12043394
493284,629203,36,0.14747994
489014,629597,34,0.097751245
489014,629726,32,0.13341492
514979,630244,17,0.10262512
440171,631090,7,0.1219017
514979,631354,9,0.15343435
222299,631553,30,0.20357302
493284,632119,46,0.17269626
433774,632421,,0.10708851
222863,633061,4,0.12158035
222863,633334,2,0.099790744
222863,633424,10,0.15306857
433774,633570,56,0.14857899
222299,633641,3,0.13081682
359855,633662,30,0.14826657
94852,634214,25,0.13628918
433774,634335,,0.13156721
149568,634364,83,0.08965468
94852,634553,9,0.14958096
149568,634814,39,0.13906948
493284,635230,,0.08812986
433774,635367,14,0.1600457
94852,635879,26,0.15083863
149568,636080,41,0.12219601
58111,636373,7,0.14083016
433774,636960,,0.15870018
493284,637348,21,0.16233152
222863,637387,14,0.105565794
125806,637737,6,0.108882785
222863,637870,29,0.12309084
94852,638270,25,0.14384396
245576,638469,6,0.097375356
58111,638485,10,0.14718638
370478,638713,41,0.12368464
94852,639155,25,0.14185412
339823,640073,4,0.17363976
110972,640085,9,0.14420387
110972,640784,9,0.14125495
149568,640820,12,0.10215214
58111,641344,10,0.11931273
149568,641858,14,0.10169927
58111,642634,7,0.1578462
394206,642690,18,0.14734066
245576,642744,3,0.20007764
125806,642861,37,0.14255235
370478,642925,4,0.12936848
308476,642948,1,0.13033958
308476,643071,2,0.09487196
491867,643096,,0.10989571
148730,643136,25,0.12189414
460147,643653,57,0.062823795
148730,644150,84,0.14811054
148730,644270,20,0.1687971
110972,644375,8,0.14430493
491867,644386,1,0.13302533
308476,644838,2,0.13527282
308476,644907,1,0.13669579
370478,644926,1,0.14557399
339823,645104,14,0.12784925
460147,645372,19,0.07689684
334006,645526,1,0.15422706
394206,645633,70,0.12238716
394206,645909,2,0.11545222
14473,645971,1,0.14384368
125806,645999,2,0.12539369
330790,646084,18,0.13102949
339823,646295,5,0.15021037
308476,646335,1,0.09387907
148730,646400,2,0.11340868
339823,646493,20,0.10228029
148730,647000,2,0.16342875
14473,647210,1,0.1499354
125806,647250,1,0.1684243
14473,647414,8,0.14789124
245576,647781,9,0.1365054
308753,647885,1,0.12674488
460147,648198,53,0.1284976
530854,648256,7,0.13058276
530854,648529,2,0.18030293
530854,648754,6,0.15992443
110972,648905,5,0.14382915
394206,649032,17,0.1646832
280325,649128,13,0.1412717
58111,649150,12,0.11843124
110972,649331,14,0.13498722
460147,649446,60,0.14254592
530854,649495,4,0.15514898
394206,649557,,0.147993
308753,649559,1,0.12726074
334006,649609,1,0.14300472
370478,649858,1,0.09656111
330790,649951,9,0.116031565
334006,650122,1,0.14105406
280325,650193,26,0.083507
334006,650212,6,0.12788492
460147,650391,48,0.12214626
370478,650413,1,0.085044175
154004,650464,3,0.07818789
309964,650635,,0.10803452
250127,650685,4,0.12162901
330790,650734,23,0.13039823
334006,651271,1,0.10423254
154004,651325,5,0.122237556
154004,651406,3,0.123221986
339823,651452,1,0.078657575
530854,651562,3,0.07160586
308753,651692,2,0.11681667
491867,652105,2,0.0817401
6894,652126,3,0.12048092
250127,652368,1,0.088704035
125806,652575,4,0.08723558
245576,652692,1,0.11003197
280325,652854,,0.10732261
308753,652862,1,0.08867637
285,652864,16,0.096055366
309964,653074,12,0.09630422
6894,653110,3,0.080160394
491867,653326,4,0.07706781
6894,653491,21,0.06773187
280325,654192,11,0.08104824
14473,654347,2,0.13776341
330790,654355,22,0.084453166
57027,654818,24,0.103183985
471087,655075,40,0.10796544
280325,655143,43,0.090070575
471087,655156,51,0.09849855
309964,655324,76,0.10776269
330790,655483,4,0.102000356
309964,655486,8,0.106497064
154004,655588,8,0.10685508
68409,655702,3,0.11140012
250127,655860,10,0.097519696
534270,656051,1,0.09228845
559099,656376,15,0.12094523
154004,656680,3,0.07324669
471087,656785,48,0.11617648
534270,656792,1,0.08414607
250127,657057,4,0.093298376
414261,657190,46,0.10863824
476810,657376,77,0.112303056
57027,657389,14,0.09735117
112626,657405,,0.08197324
