timestamp, utilization.gpu [%], memory.used [MiB]
2023/04/19 14:42:17.376, 92, 2334
2023/04/19 14:42:17.577, 92, 2334
2023/04/19 14:42:17.778, 92, 2334
2023/04/19 14:42:17.978, 92, 2334
2023/04/19 14:42:18.179, 92, 2334
2023/04/19 14:42:18.380, 92, 2334
2023/04/19 14:42:18.580, 92, 2334
2023/04/19 14:42:18.781, 92, 2334
2023/04/19 14:42:18.982, 91, 2334
2023/04/19 14:42:19.183, 91, 2334
2023/04/19 14:42:19.384, 91, 2334
2023/04/19 14:42:19.585, 91, 2334
2023/04/19 14:42:19.786, 91, 2334
2023/04/19 14:42:19.987, 93, 2334
2023/04/19 14:42:20.188, 93, 2334
2023/04/19 14:42:20.388, 93, 2334
2023/04/19 14:42:20.589, 93, 2334
2023/04/19 14:42:20.790, 93, 2334
2023/04/19 14:42:20.991, 92, 2334
2023/04/19 14:42:21.191, 92, 2334
2023/04/19 14:42:21.392, 92, 2334
2023/04/19 14:42:21.592, 92, 2334
2023/04/19 14:42:21.793, 92, 2334
2023/04/19 14:42:21.994, 93, 2334
2023/04/19 14:42:22.195, 93, 2334
2023/04/19 14:42:22.395, 93, 2334
2023/04/19 14:42:22.596, 93, 2334
2023/04/19 14:42:22.798, 93, 2334
2023/04/19 14:42:23.000, 93, 2334
2023/04/19 14:42:23.200, 93, 2334
2023/04/19 14:42:23.401, 93, 2334
2023/04/19 14:42:23.602, 93, 2334
2023/04/19 14:42:23.804, 93, 2334
2023/04/19 14:42:24.005, 92, 2334
2023/04/19 14:42:24.205, 92, 2334
2023/04/19 14:42:24.406, 92, 2334
2023/04/19 14:42:24.607, 92, 2334
2023/04/19 14:42:24.807, 92, 2334
2023/04/19 14:42:25.008, 92, 2334
2023/04/19 14:42:25.209, 92, 2334
2023/04/19 14:42:25.410, 92, 2334
2023/04/19 14:42:25.610, 92, 2334
2023/04/19 14:42:25.811, 92, 2334
2023/04/19 14:42:26.012, 92, 2334
2023/04/19 14:42:26.212, 92, 2334
2023/04/19 14:42:26.413, 92, 2334
2023/04/19 14:42:26.615, 92, 2334
2023/04/19 14:42:26.816, 92, 2334
2023/04/19 14:42:27.016, 92, 2334
2023/04/19 14:42:27.218, 92, 2334
2023/04/19 14:42:27.418, 92, 2334
2023/04/19 14:42:27.619, 92, 2334
2023/04/19 14:42:27.820, 92, 2334
2023/04/19 14:42:28.021, 93, 2334
2023/04/19 14:42:28.221, 93, 2334
2023/04/19 14:42:28.422, 93, 2334
2023/04/19 14:42:28.623, 93, 2334
2023/04/19 14:42:28.824, 93, 2334
2023/04/19 14:42:29.025, 92, 2334
2023/04/19 14:42:29.225, 92, 2334
2023/04/19 14:42:29.426, 92, 2334
2023/04/19 14:42:29.627, 92, 2334
2023/04/19 14:42:29.827, 92, 2334
2023/04/19 14:42:30.028, 92, 2334
2023/04/19 14:42:30.229, 92, 2334
2023/04/19 14:42:30.430, 92, 2334
2023/04/19 14:42:30.632, 92, 2334
2023/04/19 14:42:30.834, 92, 2334
2023/04/19 14:42:31.035, 92, 2334
2023/04/19 14:42:31.236, 92, 2334
2023/04/19 14:42:31.437, 92, 2334
2023/04/19 14:42:31.638, 92, 2334
2023/04/19 14:42:31.839, 92, 2334
2023/04/19 14:42:32.039, 92, 2334
2023/04/19 14:42:32.240, 93, 2334
2023/04/19 14:42:32.441, 93, 2334
2023/04/19 14:42:32.642, 93, 2334
2023/04/19 14:42:32.843, 93, 2334
2023/04/19 14:42:33.043, 93, 2334
2023/04/19 14:42:33.244, 92, 2334
2023/04/19 14:42:33.444, 92, 2334
2023/04/19 14:42:33.645, 92, 2334
2023/04/19 14:42:33.846, 92, 2334
2023/04/19 14:42:34.047, 92, 2334
2023/04/19 14:42:34.248, 92, 2334
2023/04/19 14:42:34.449, 92, 2334
2023/04/19 14:42:34.651, 92, 2334
2023/04/19 14:42:34.854, 92, 2334
2023/04/19 14:42:35.055, 92, 2334
2023/04/19 14:42:35.257, 92, 2334
2023/04/19 14:42:35.459, 92, 2334
2023/04/19 14:42:35.661, 92, 2334
2023/04/19 14:42:35.862, 92, 2334
2023/04/19 14:42:36.063, 92, 2334
2023/04/19 14:42:36.264, 92, 2334
2023/04/19 14:42:36.464, 92, 2334
2023/04/19 14:42:36.665, 92, 2334
2023/04/19 14:42:36.866, 92, 2334
2023/04/19 14:42:37.066, 92, 2334
2023/04/19 14:42:37.267, 94, 2334
2023/04/19 14:42:37.467, 94, 2334
2023/04/19 14:42:37.668, 94, 2334
2023/04/19 14:42:37.869, 94, 2334
2023/04/19 14:42:38.069, 94, 2334
2023/04/19 14:42:38.270, 92, 2334
2023/04/19 14:42:38.471, 92, 2334
2023/04/19 14:42:38.672, 92, 2334
2023/04/19 14:42:38.873, 92, 2334
2023/04/19 14:42:39.074, 92, 2334
2023/04/19 14:42:39.275, 93, 2334
2023/04/19 14:42:39.476, 93, 2334
2023/04/19 14:42:39.677, 93, 2334
2023/04/19 14:42:39.878, 93, 2334
2023/04/19 14:42:40.078, 93, 2334
2023/04/19 14:42:40.279, 92, 2334
2023/04/19 14:42:40.480, 92, 2334
2023/04/19 14:42:40.680, 92, 2334
2023/04/19 14:42:40.881, 92, 2334
2023/04/19 14:42:41.082, 92, 2334
2023/04/19 14:42:41.282, 92, 2334
2023/04/19 14:42:41.483, 92, 2334
2023/04/19 14:42:41.684, 92, 2334
2023/04/19 14:42:41.884, 92, 2334
2023/04/19 14:42:42.085, 92, 2334
2023/04/19 14:42:42.286, 93, 2334
2023/04/19 14:42:42.487, 93, 2334
2023/04/19 14:42:42.688, 93, 2334
2023/04/19 14:42:42.889, 93, 2334
2023/04/19 14:42:43.090, 93, 2334
2023/04/19 14:42:43.291, 92, 2334
2023/04/19 14:42:43.492, 92, 2334
2023/04/19 14:42:43.693, 92, 2334
2023/04/19 14:42:43.893, 92, 2334
2023/04/19 14:42:44.094, 92, 2334
2023/04/19 14:42:44.295, 93, 2334
2023/04/19 14:42:44.495, 93, 2334
2023/04/19 14:42:44.696, 93, 2334
2023/04/19 14:42:44.897, 93, 2334
2023/04/19 14:42:45.097, 93, 2334
2023/04/19 14:42:45.298, 93, 2334
2023/04/19 14:42:45.498, 93, 2334
2023/04/19 14:42:45.699, 93, 2334
2023/04/19 14:42:45.900, 93, 2334
2023/04/19 14:42:46.101, 93, 2334
2023/04/19 14:42:46.302, 92, 2334
2023/04/19 14:42:46.503, 92, 2334
2023/04/19 14:42:46.704, 92, 2334
2023/04/19 14:42:46.906, 92, 2334
2023/04/19 14:42:47.107, 92, 2334
2023/04/19 14:42:47.308, 92, 2334
2023/04/19 14:42:47.509, 92, 2334
2023/04/19 14:42:47.709, 92, 2334
2023/04/19 14:42:47.911, 92, 2334
2023/04/19 14:42:48.111, 92, 2334
2023/04/19 14:42:48.312, 93, 2334
2023/04/19 14:42:48.512, 93, 2334
2023/04/19 14:42:48.713, 93, 2334
2023/04/19 14:42:48.913, 93, 2334
2023/04/19 14:42:49.114, 93, 2334
2023/04/19 14:42:49.314, 92, 2334
2023/04/19 14:42:49.515, 92, 2334
2023/04/19 14:42:49.716, 92, 2334
2023/04/19 14:42:49.918, 92, 2334
2023/04/19 14:42:50.118, 92, 2334
2023/04/19 14:42:50.320, 93, 2334
2023/04/19 14:42:50.521, 93, 2334
2023/04/19 14:42:50.721, 93, 2334
2023/04/19 14:42:50.923, 93, 2334
2023/04/19 14:42:51.124, 93, 2334
2023/04/19 14:42:51.325, 91, 2334
2023/04/19 14:42:51.526, 91, 2334
2023/04/19 14:42:51.726, 91, 2334
2023/04/19 14:42:51.927, 91, 2334
2023/04/19 14:42:52.128, 91, 2334
2023/04/19 14:42:52.328, 94, 2334
2023/04/19 14:42:52.529, 94, 2334
2023/04/19 14:42:52.730, 94, 2334
2023/04/19 14:42:52.931, 94, 2334
2023/04/19 14:42:53.132, 94, 2334
2023/04/19 14:42:53.332, 91, 2334
2023/04/19 14:42:53.533, 91, 2334
2023/04/19 14:42:53.734, 91, 2334
2023/04/19 14:42:53.935, 91, 2334
2023/04/19 14:42:54.135, 91, 2334
2023/04/19 14:42:54.337, 92, 2334
2023/04/19 14:42:54.538, 92, 2334
2023/04/19 14:42:54.740, 92, 2334
2023/04/19 14:42:54.941, 92, 2334
2023/04/19 14:42:55.143, 92, 2334
2023/04/19 14:42:55.344, 92, 2334
2023/04/19 14:42:55.545, 92, 2334
2023/04/19 14:42:55.745, 92, 2334
2023/04/19 14:42:55.946, 92, 2334
2023/04/19 14:42:56.147, 92, 2334
2023/04/19 14:42:56.347, 93, 2334
2023/04/19 14:42:56.548, 93, 2334
2023/04/19 14:42:56.749, 93, 2334
2023/04/19 14:42:56.949, 93, 2334
2023/04/19 14:42:57.150, 93, 2334
2023/04/19 14:42:57.350, 93, 2334
2023/04/19 14:42:57.551, 93, 2334
2023/04/19 14:42:57.752, 93, 2334
2023/04/19 14:42:57.952, 93, 2334
2023/04/19 14:42:58.153, 93, 2334
2023/04/19 14:42:58.354, 93, 2334
2023/04/19 14:42:58.555, 93, 2334
2023/04/19 14:42:58.756, 93, 2334
2023/04/19 14:42:58.957, 93, 2334
2023/04/19 14:42:59.158, 93, 2334
2023/04/19 14:42:59.359, 91, 2334
2023/04/19 14:42:59.559, 91, 2334
2023/04/19 14:42:59.760, 91, 2334
2023/04/19 14:42:59.960, 91, 2334
2023/04/19 14:43:00.161, 91, 2334
2023/04/19 14:43:00.362, 93, 2334
2023/04/19 14:43:00.562, 93, 2334
2023/04/19 14:43:00.763, 93, 2334
2023/04/19 14:43:00.964, 93, 2334
2023/04/19 14:43:01.164, 93, 2334
2023/04/19 14:43:01.365, 93, 2334
2023/04/19 14:43:01.567, 93, 2334
2023/04/19 14:43:01.767, 93, 2334
2023/04/19 14:43:01.968, 93, 2334
2023/04/19 14:43:02.169, 93, 2334
2023/04/19 14:43:02.371, 93, 2334
2023/04/19 14:43:02.572, 93, 2334
2023/04/19 14:43:02.772, 93, 2334
2023/04/19 14:43:02.973, 93, 2334
2023/04/19 14:43:03.174, 93, 2334
2023/04/19 14:43:03.375, 92, 2334
2023/04/19 14:43:03.575, 92, 2334
2023/04/19 14:43:03.776, 92, 2334
2023/04/19 14:43:03.978, 92, 2334
2023/04/19 14:43:04.179, 92, 2334
2023/04/19 14:43:04.379, 93, 2334
2023/04/19 14:43:04.580, 93, 2334
2023/04/19 14:43:04.781, 93, 2334
2023/04/19 14:43:04.982, 93, 2334
2023/04/19 14:43:05.182, 93, 2334
2023/04/19 14:43:05.383, 92, 2334
2023/04/19 14:43:05.584, 92, 2334
2023/04/19 14:43:05.786, 92, 2334
2023/04/19 14:43:05.986, 92, 2334
2023/04/19 14:43:06.187, 92, 2334
2023/04/19 14:43:06.389, 92, 2334
2023/04/19 14:43:06.591, 92, 2334
2023/04/19 14:43:06.792, 92, 2334
2023/04/19 14:43:06.994, 92, 2334
2023/04/19 14:43:07.196, 92, 2334
2023/04/19 14:43:07.397, 92, 2334
2023/04/19 14:43:07.597, 92, 2334
2023/04/19 14:43:07.798, 92, 2334
2023/04/19 14:43:07.999, 92, 2334
2023/04/19 14:43:08.199, 92, 2334
2023/04/19 14:43:08.400, 92, 2334
2023/04/19 14:43:08.601, 92, 2334
2023/04/19 14:43:08.801, 92, 2334
2023/04/19 14:43:09.002, 92, 2334
2023/04/19 14:43:09.203, 92, 2334
2023/04/19 14:43:09.404, 92, 2334
2023/04/19 14:43:09.604, 92, 2334
2023/04/19 14:43:09.805, 92, 2334
2023/04/19 14:43:10.006, 92, 2334
2023/04/19 14:43:10.207, 92, 2334
2023/04/19 14:43:10.407, 92, 2334
2023/04/19 14:43:10.610, 92, 2334
2023/04/19 14:43:10.811, 92, 2334
2023/04/19 14:43:11.012, 92, 2334
2023/04/19 14:43:11.213, 92, 2334
2023/04/19 14:43:11.414, 92, 2334
2023/04/19 14:43:11.616, 92, 2334
2023/04/19 14:43:11.817, 92, 2334
2023/04/19 14:43:12.018, 92, 2334
2023/04/19 14:43:12.219, 92, 2334
2023/04/19 14:43:12.419, 91, 2334
2023/04/19 14:43:12.620, 91, 2334
2023/04/19 14:43:12.821, 91, 2334
2023/04/19 14:43:13.021, 91, 2334
2023/04/19 14:43:13.222, 91, 2334
2023/04/19 14:43:13.423, 93, 2334
2023/04/19 14:43:13.623, 93, 2334
2023/04/19 14:43:13.824, 93, 2334
2023/04/19 14:43:14.024, 93, 2334
2023/04/19 14:43:14.225, 93, 2334
2023/04/19 14:43:14.426, 94, 2334
2023/04/19 14:43:14.627, 94, 2334
2023/04/19 14:43:14.828, 94, 2334
2023/04/19 14:43:15.029, 94, 2334
2023/04/19 14:43:15.230, 94, 2334
2023/04/19 14:43:15.431, 94, 2334
2023/04/19 14:43:15.633, 92, 2334
2023/04/19 14:43:15.834, 92, 2334
2023/04/19 14:43:16.035, 92, 2334
2023/04/19 14:43:16.236, 92, 2334
2023/04/19 14:43:16.437, 92, 2334
2023/04/19 14:43:16.638, 93, 2334
2023/04/19 14:43:16.839, 93, 2334
2023/04/19 14:43:17.039, 93, 2334
2023/04/19 14:43:17.240, 93, 2334
2023/04/19 14:43:17.441, 93, 2334
2023/04/19 14:43:17.641, 92, 2334
2023/04/19 14:43:17.842, 92, 2334
2023/04/19 14:43:18.043, 92, 2334
2023/04/19 14:43:18.243, 92, 2334
2023/04/19 14:43:18.444, 92, 2334
2023/04/19 14:43:18.645, 92, 2334
2023/04/19 14:43:18.845, 92, 2334
2023/04/19 14:43:19.047, 92, 2334
2023/04/19 14:43:19.249, 92, 2334
2023/04/19 14:43:19.450, 92, 2334
2023/04/19 14:43:19.651, 94, 2334
2023/04/19 14:43:19.851, 94, 2334
2023/04/19 14:43:20.053, 94, 2334
2023/04/19 14:43:20.254, 94, 2334
2023/04/19 14:43:20.455, 94, 2334
2023/04/19 14:43:20.656, 93, 2334
2023/04/19 14:43:20.857, 93, 2334
2023/04/19 14:43:21.058, 93, 2334
2023/04/19 14:43:21.258, 93, 2334
2023/04/19 14:43:21.459, 93, 2334
2023/04/19 14:43:21.660, 92, 2334
2023/04/19 14:43:21.861, 92, 2334
2023/04/19 14:43:22.061, 92, 2334
2023/04/19 14:43:22.262, 92, 2334
2023/04/19 14:43:22.462, 92, 2334
2023/04/19 14:43:22.663, 93, 2334
2023/04/19 14:43:22.864, 93, 2334
2023/04/19 14:43:23.064, 93, 2334
2023/04/19 14:43:23.265, 93, 2334
2023/04/19 14:43:23.466, 93, 2334
2023/04/19 14:43:23.667, 92, 2334
2023/04/19 14:43:23.868, 92, 2334
2023/04/19 14:43:24.070, 92, 2334
2023/04/19 14:43:24.270, 92, 2334
2023/04/19 14:43:24.472, 92, 2334
2023/04/19 14:43:24.674, 93, 2334
2023/04/19 14:43:24.876, 93, 2334
2023/04/19 14:43:25.078, 93, 2334
2023/04/19 14:43:25.278, 93, 2334
2023/04/19 14:43:25.479, 93, 2334
2023/04/19 14:43:25.680, 92, 2334
2023/04/19 14:43:25.881, 92, 2334
2023/04/19 14:43:26.081, 92, 2334
2023/04/19 14:43:26.282, 92, 2334
2023/04/19 14:43:26.483, 92, 2334
2023/04/19 14:43:26.683, 92, 2334
2023/04/19 14:43:26.884, 92, 2334
2023/04/19 14:43:27.085, 92, 2334
2023/04/19 14:43:27.285, 92, 2334
2023/04/19 14:43:27.486, 92, 2334
2023/04/19 14:43:27.687, 91, 2334
2023/04/19 14:43:27.888, 91, 2334
2023/04/19 14:43:28.088, 91, 2334
2023/04/19 14:43:28.290, 91, 2334
2023/04/19 14:43:28.490, 91, 2334
2023/04/19 14:43:28.691, 93, 2334
2023/04/19 14:43:28.893, 93, 2334
2023/04/19 14:43:29.093, 93, 2334
2023/04/19 14:43:29.294, 93, 2334
2023/04/19 14:43:29.495, 93, 2334
2023/04/19 14:43:29.696, 92, 2334
2023/04/19 14:43:29.896, 92, 2334
2023/04/19 14:43:30.097, 92, 2334
2023/04/19 14:43:30.298, 92, 2334
2023/04/19 14:43:30.498, 92, 2334
2023/04/19 14:43:30.699, 93, 2334
2023/04/19 14:43:30.901, 93, 2334
2023/04/19 14:43:31.101, 93, 2334
2023/04/19 14:43:31.302, 93, 2334
2023/04/19 14:43:31.503, 93, 2334
2023/04/19 14:43:31.704, 92, 2334
2023/04/19 14:43:31.905, 92, 2334
2023/04/19 14:43:32.107, 92, 2334
2023/04/19 14:43:32.308, 92, 2334
2023/04/19 14:43:32.508, 92, 2334
2023/04/19 14:43:32.709, 92, 2334
2023/04/19 14:43:32.909, 92, 2334
2023/04/19 14:43:33.110, 92, 2334
2023/04/19 14:43:33.311, 92, 2334
2023/04/19 14:43:33.511, 92, 2334
2023/04/19 14:43:33.711, 91, 2334
2023/04/19 14:43:33.912, 91, 2334
2023/04/19 14:43:34.112, 91, 2334
2023/04/19 14:43:34.313, 91, 2334
2023/04/19 14:43:34.514, 91, 2334
2023/04/19 14:43:34.715, 93, 2334
2023/04/19 14:43:34.915, 93, 2334
2023/04/19 14:43:35.117, 93, 2334
2023/04/19 14:43:35.318, 93, 2334
2023/04/19 14:43:35.519, 93, 2334
2023/04/19 14:43:35.721, 92, 2334
2023/04/19 14:43:35.922, 92, 2334
2023/04/19 14:43:36.122, 92, 2334
2023/04/19 14:43:36.323, 92, 2334
2023/04/19 14:43:36.524, 92, 2334
2023/04/19 14:43:36.724, 92, 2334
2023/04/19 14:43:36.925, 92, 2334
2023/04/19 14:43:37.126, 92, 2334
2023/04/19 14:43:37.326, 92, 2334
2023/04/19 14:43:37.527, 92, 2334
2023/04/19 14:43:37.728, 92, 2334
2023/04/19 14:43:37.928, 92, 2334
2023/04/19 14:43:38.129, 92, 2334
2023/04/19 14:43:38.330, 92, 2334
2023/04/19 14:43:38.530, 92, 2334
2023/04/19 14:43:38.731, 93, 2334
2023/04/19 14:43:38.932, 93, 2334
2023/04/19 14:43:39.134, 93, 2334
2023/04/19 14:43:39.336, 93, 2334
2023/04/19 14:43:39.538, 93, 2334
2023/04/19 14:43:39.740, 93, 2334
2023/04/19 14:43:39.942, 93, 2334
2023/04/19 14:43:40.144, 93, 2334
2023/04/19 14:43:40.346, 93, 2334
2023/04/19 14:43:40.547, 93, 2334
2023/04/19 14:43:40.750, 91, 2334
2023/04/19 14:43:40.951, 91, 2334
2023/04/19 14:43:41.154, 91, 2334
2023/04/19 14:43:41.355, 91, 2334
2023/04/19 14:43:41.557, 91, 2334
2023/04/19 14:43:41.759, 93, 2334
2023/04/19 14:43:41.961, 93, 2334
2023/04/19 14:43:42.163, 93, 2334
2023/04/19 14:43:42.365, 93, 2334
2023/04/19 14:43:42.566, 93, 2334
2023/04/19 14:43:42.768, 92, 2334
2023/04/19 14:43:42.971, 92, 2334
2023/04/19 14:43:43.172, 92, 2334
2023/04/19 14:43:43.374, 92, 2334
2023/04/19 14:43:43.576, 92, 2334
2023/04/19 14:43:43.778, 92, 2334
2023/04/19 14:43:43.979, 92, 2334
2023/04/19 14:43:44.179, 92, 2334
2023/04/19 14:43:44.380, 92, 2334
2023/04/19 14:43:44.581, 92, 2334
2023/04/19 14:43:44.782, 93, 2334
2023/04/19 14:43:44.982, 93, 2334
2023/04/19 14:43:45.183, 93, 2334
2023/04/19 14:43:45.384, 93, 2334
2023/04/19 14:43:45.584, 93, 2334
2023/04/19 14:43:45.785, 93, 2334
2023/04/19 14:43:45.985, 93, 2334
2023/04/19 14:43:46.186, 93, 2334
2023/04/19 14:43:46.387, 93, 2334
2023/04/19 14:43:46.587, 93, 2334
2023/04/19 14:43:46.788, 91, 2334
2023/04/19 14:43:46.989, 91, 2334
2023/04/19 14:43:47.189, 91, 2334
2023/04/19 14:43:47.391, 91, 2334
2023/04/19 14:43:47.592, 91, 2334
2023/04/19 14:43:47.793, 93, 2334
2023/04/19 14:43:47.993, 93, 2334
2023/04/19 14:43:48.194, 93, 2334
2023/04/19 14:43:48.395, 93, 2334
2023/04/19 14:43:48.595, 93, 2334
2023/04/19 14:43:48.796, 91, 2334
2023/04/19 14:43:48.996, 91, 2334
2023/04/19 14:43:49.197, 91, 2334
2023/04/19 14:43:49.399, 91, 2334
2023/04/19 14:43:49.599, 91, 2334
2023/04/19 14:43:49.800, 92, 2334
2023/04/19 14:43:50.001, 92, 2334
2023/04/19 14:43:50.201, 92, 2334
2023/04/19 14:43:50.403, 92, 2334
2023/04/19 14:43:50.604, 92, 2334
2023/04/19 14:43:50.805, 93, 2334
2023/04/19 14:43:51.006, 93, 2334
2023/04/19 14:43:51.207, 93, 2334
2023/04/19 14:43:51.408, 93, 2334
2023/04/19 14:43:51.608, 93, 2334
2023/04/19 14:43:51.809, 93, 2334
2023/04/19 14:43:52.010, 93, 2334
2023/04/19 14:43:52.210, 93, 2334
2023/04/19 14:43:52.411, 93, 2334
2023/04/19 14:43:52.612, 93, 2334
2023/04/19 14:43:52.812, 93, 2334
2023/04/19 14:43:53.013, 93, 2334
2023/04/19 14:43:53.214, 93, 2334
2023/04/19 14:43:53.415, 93, 2334
2023/04/19 14:43:53.615, 93, 2334
2023/04/19 14:43:53.817, 93, 2334
2023/04/19 14:43:54.018, 93, 2334
2023/04/19 14:43:54.219, 93, 2334
2023/04/19 14:43:54.420, 93, 2334
2023/04/19 14:43:54.621, 93, 2334
2023/04/19 14:43:54.822, 92, 2334
2023/04/19 14:43:55.024, 92, 2334
2023/04/19 14:43:55.225, 92, 2334
2023/04/19 14:43:55.427, 92, 2334
2023/04/19 14:43:55.629, 92, 2334
2023/04/19 14:43:55.830, 93, 2334
2023/04/19 14:43:56.031, 93, 2334
2023/04/19 14:43:56.231, 93, 2334
2023/04/19 14:43:56.432, 93, 2334
2023/04/19 14:43:56.633, 93, 2334
2023/04/19 14:43:56.833, 93, 2334
2023/04/19 14:43:57.034, 93, 2334
2023/04/19 14:43:57.235, 93, 2334
2023/04/19 14:43:57.435, 93, 2334
2023/04/19 14:43:57.636, 93, 2334
2023/04/19 14:43:57.836, 92, 2334
2023/04/19 14:43:58.037, 92, 2334
2023/04/19 14:43:58.238, 92, 2334
2023/04/19 14:43:58.438, 92, 2334
2023/04/19 14:43:58.640, 92, 2334
2023/04/19 14:43:58.841, 93, 2334
2023/04/19 14:43:59.041, 93, 2334
2023/04/19 14:43:59.242, 93, 2334
2023/04/19 14:43:59.444, 93, 2334
2023/04/19 14:43:59.645, 93, 2334
2023/04/19 14:43:59.846, 92, 2334
2023/04/19 14:44:00.047, 92, 2334
2023/04/19 14:44:00.248, 92, 2334
2023/04/19 14:44:00.448, 92, 2334
2023/04/19 14:44:00.649, 92, 2334
2023/04/19 14:44:00.850, 92, 2334
2023/04/19 14:44:01.050, 92, 2334
2023/04/19 14:44:01.251, 92, 2334
2023/04/19 14:44:01.456, 92, 2334
2023/04/19 14:44:01.657, 92, 2334
2023/04/19 14:44:01.857, 93, 2334
2023/04/19 14:44:02.058, 93, 2334
2023/04/19 14:44:02.258, 93, 2334
2023/04/19 14:44:02.459, 93, 2334
2023/04/19 14:44:02.660, 93, 2334
2023/04/19 14:44:02.860, 92, 2334
2023/04/19 14:44:03.062, 92, 2334
2023/04/19 14:44:03.262, 92, 2334
2023/04/19 14:44:03.464, 92, 2334
2023/04/19 14:44:03.665, 92, 2334
2023/04/19 14:44:03.867, 93, 2334
2023/04/19 14:44:04.068, 93, 2334
2023/04/19 14:44:04.269, 93, 2334
2023/04/19 14:44:04.470, 93, 2334
2023/04/19 14:44:04.670, 93, 2334
2023/04/19 14:44:04.871, 93, 2334
2023/04/19 14:44:05.072, 92, 2334
2023/04/19 14:44:05.272, 92, 2334
2023/04/19 14:44:05.473, 92, 2334
2023/04/19 14:44:05.674, 92, 2334
2023/04/19 14:44:05.874, 92, 2334
2023/04/19 14:44:06.075, 92, 2334
2023/04/19 14:44:06.275, 92, 2334
2023/04/19 14:44:06.476, 92, 2334
2023/04/19 14:44:06.677, 92, 2334
2023/04/19 14:44:06.878, 92, 2334
2023/04/19 14:44:07.079, 92, 2334
2023/04/19 14:44:07.280, 92, 2334
2023/04/19 14:44:07.481, 92, 2334
2023/04/19 14:44:07.683, 92, 2334
2023/04/19 14:44:07.884, 92, 2334
2023/04/19 14:44:08.085, 93, 2334
2023/04/19 14:44:08.286, 93, 2334
2023/04/19 14:44:08.486, 93, 2334
2023/04/19 14:44:08.687, 93, 2334
2023/04/19 14:44:08.888, 93, 2334
2023/04/19 14:44:09.088, 60, 2334
2023/04/19 14:44:09.289, 60, 2334
2023/04/19 14:44:09.490, 60, 2334
2023/04/19 14:44:09.691, 60, 2334
2023/04/19 14:44:09.892, 60, 2334
2023/04/19 14:44:10.093, 0, 2334
2023/04/19 14:44:10.294, 0, 2334
2023/04/19 14:44:10.495, 0, 2334
2023/04/19 14:44:10.695, 0, 2334
2023/04/19 14:44:10.896, 0, 2334
2023/04/19 14:44:11.097, 0, 2334
2023/04/19 14:44:11.298, 0, 2334
2023/04/19 14:44:11.500, 0, 2334
2023/04/19 14:44:11.701, 0, 2334
