# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
     305.185      126.300     4508.715    19377.766
     305.390      191.000     4508.715    19377.766
     305.600      151.000     4508.715    19377.766
     305.805      130.800     4508.715    19377.766
     306.012      194.400     4508.715    19377.766
     306.217      115.200     4508.715    19377.766
     306.426      199.300     4508.715    19377.766
     306.631      126.300     4508.715    19377.766
     306.839      149.400     4508.715    19377.766
     307.045      160.400     4508.715    19377.766
     307.250      126.800     4508.715    19377.766
     307.456      179.800     4508.715    19377.766
     307.661      120.900     4508.715    19377.766
     307.868      190.800     4508.715    19377.766
     308.078      122.000     4508.715    19377.766
     308.283      141.500     4508.715    19377.766
     308.488      170.600     4508.715    19377.766
     308.693      121.500     4508.715    19377.766
     308.899      170.300     4508.715    19377.766
     309.104      126.900     4508.715    19377.766
     309.309      136.100     4508.715    19377.766
     309.515      150.800     4508.715    19377.766
     309.720      155.500     4508.715    19377.766
     309.926      130.600     4508.715    19377.766
     310.133      164.700     4508.715    19377.766
     310.339      125.900     4508.715    19377.766
     310.546      174.200     4508.715    19377.766
     310.753      143.800     4508.715    19377.766
     310.961      132.000     4508.715    19377.766
     311.166      175.600     4508.715    19377.766
     311.371      130.900     4508.715    19377.766
     311.577      135.700     4508.715    19377.766
     311.783      136.700     4508.715    19377.766
     311.988      165.100     4508.715    19377.766
     312.194      168.000     4508.715    19377.766
     312.402      112.000     4508.715    19377.766
     312.608      184.800     4508.715    19377.766
     312.813      140.600     4508.715    19377.766
     313.020      153.600     4508.715    19377.766
     313.228      170.100     4508.715    19377.766
     313.434      126.700     4508.715    19377.766
     313.639      189.500     4508.715    19377.766
     313.845      131.500     4508.715    19377.766
     314.050      133.400     4508.715    19377.766
     314.260      185.300     4508.715    19377.766
     314.465      107.500     4508.715    19377.766
     314.670      143.500     4508.715    19377.766
     314.879      190.200     4508.715    19377.766
     315.089      116.700     4508.715    19377.766
     315.295      129.600     4508.715    19377.766
     315.503      198.800     4508.715    19377.766
     315.709      166.200     4508.715    19377.766
     315.920      107.100     4508.715    19377.766
     316.125      167.900     4508.715    19377.766
     316.334      201.500     4508.715    19377.766
     316.542      104.600     4508.715    19377.766
     316.752      134.400     4508.715    19377.766
     316.961      194.900     4508.715    19377.766
     317.171      121.600     4508.715    19377.766
     317.377      187.100     4508.715    19377.766
     317.585      107.400     4508.715    19377.766
     317.790      175.000     4508.715    19377.766
     317.996      136.200     4508.715    19377.766
     318.201      131.800     4508.715    19377.766
     318.406      168.000     4508.715    19377.766
     318.614      110.300     4508.715    19377.766
     318.823      184.300     4508.715    19377.766
     319.029      107.200     4508.715    19377.766
     319.235      190.800     4508.715    19377.766
     319.444      121.600     4508.715    19377.766
     319.650      130.400     4508.715    19377.766
     319.857      163.100     4508.715    19377.766
     320.065      128.300     4508.715    19377.766
     320.276      149.200     4508.715    19377.766
     320.484      190.500     4508.715    19377.766
     320.688      126.500     4508.715    19377.766
     320.894      177.500     4508.715    19377.766
     321.102      125.800     4508.715    19377.766
     321.309      123.500     4508.715    19377.766
     321.519      189.700     4508.715    19377.766
     321.725      121.500     4508.715    19377.766
     321.931      145.900     4508.715    19377.766
     322.136      126.400     4508.715    19377.766
     322.342      176.300     4510.520    19377.766
     322.552      133.900     4510.520    19377.766
     322.761      185.300     4510.520    19377.766
     322.966      146.500     4510.520    19377.766
     323.171      194.600     4510.520    19377.766
     323.377      120.000     4510.520    19377.766
     323.585      126.400     4510.520    19377.766
     323.791      185.500     4510.520    19377.766
     323.995      131.600     4510.520    19377.766
     324.201      155.800     4510.520    19377.766
     324.406      160.000     4510.520    19377.766
     324.612      144.000     4510.520    19377.766
     324.821      163.000     4510.520    19377.766
     325.029      123.400     4510.520    19377.766
     325.240      160.800     4510.520    19377.766
     325.445      121.800     4510.520    19377.766
     325.650      170.100     4510.520    19377.766
     325.856      170.900     4510.520    19377.766
     326.061      126.600     4510.520    19377.766
     326.266      166.000     4510.520    19377.766
     326.471      121.600     4510.520    19377.766
     326.677      204.700     4510.520    19377.766
     326.882      136.200     4510.520    19377.766
     327.087      136.100     4510.520    19377.766
     327.293      153.200     4510.520    19377.766
     327.502      150.700     4510.520    19377.766
     327.708      190.700     4510.520    19377.766
     327.912      122.100     4510.520    19377.766
     328.117      204.900     4510.520    19377.766
     328.322      120.000     4510.520    19377.766
     328.530      134.300     4510.520    19377.766
     328.739      163.100     4510.520    19377.766
     328.947      126.600     4510.520    19377.766
     329.153      185.100     4510.520    19377.766
     329.358      123.500     4510.520    19377.766
     329.568      129.500     4510.520    19377.766
     329.777      176.700     4510.520    19377.766
     329.986      126.300     4510.520    19377.766
     330.193      179.700     4510.520    19377.766
     330.398      128.600     4510.520    19377.766
     330.608      139.000     4510.520    19377.766
     330.817      211.100     4510.520    19377.766
     331.025      113.200     4510.520    19377.766
     331.237      185.300     4510.520    19377.766
     331.442      121.700     4510.520    19377.766
     331.647      121.600     4510.520    19377.766
     331.853      215.500     4510.520    19377.766
     332.062      107.300     4510.520    19377.766
     332.267      165.500     4510.520    19377.766
     332.472      175.200     4510.520    19377.766
     332.678      106.900     4510.520    19377.766
     332.884      171.900     4510.520    19377.766
     333.093      149.900     4510.520    19377.766
     333.300      196.700     4510.520    19377.766
     333.508      128.200     4510.520    19377.766
     333.719      136.100     4510.520    19377.766
     333.924      175.300     4510.520    19377.766
     334.130      122.200     4510.520    19377.766
     334.334      185.600     4510.520    19377.766
     334.539      126.900     4510.520    19377.766
     334.744      184.800     4510.520    19377.766
     334.950      111.300     4510.520    19377.766
     335.156      191.900     4510.520    19377.766
     335.365      115.100     4510.520    19377.766
     335.573      176.000     4510.520    19377.766
     335.778      160.600     4510.520    19377.766
     335.983      126.300     4510.520    19377.766
     336.189      181.300     4510.520    19377.766
     336.399      124.600     4510.520    19377.766
     336.607      121.900     4510.520    19377.766
     336.812      204.500     4510.520    19377.766
     337.018       99.200     4510.520    19377.766
     337.229      190.200     4510.520    19377.766
     337.434      126.600     4510.520    19377.766
     337.640      194.600     4510.520    19377.766
     337.845      122.100     4510.520    19377.766
     338.050      119.900     4510.520    19377.766
     338.259      213.900     4510.520    19377.766
     338.464      131.300     4510.520    19377.766
     338.670      146.100     4510.520    19377.766
     338.875      167.800     4510.520    19377.766
     339.084      131.300     4510.520    19377.766
     339.289      172.800     4510.520    19377.766
     339.498      131.900     4510.520    19377.766
     339.702      146.400     4510.520    19377.766
     339.907      199.900     4510.520    19377.766
     340.118      191.000     4510.520    19377.766
     340.327      176.100     4510.520    19377.766
     340.537      121.900     4510.520    19377.766
     340.742      172.800     4510.520    19377.766
     340.950      131.100     4510.520    19377.766
     341.156      166.300     4510.520    19377.766
     341.367      124.700     4510.520    19377.766
     341.575      189.800     4510.520    19377.766
     341.781      109.300     4510.520    19377.766
     341.991      161.200     4510.520    19377.766
     342.196      171.900     4510.520    19377.766
     342.405      121.700     4510.520    19377.766
     342.611      158.300     4510.520    19377.766
     342.819      155.600     4510.520    19377.766
     343.025      186.600     4510.520    19377.766
     343.234      134.400     4510.520    19377.766
     343.443      140.100     4510.520    19377.766
     343.649      174.900     4510.520    19377.766
     343.855      108.700     4510.520    19377.766
     344.067      179.400     4510.520    19377.766
     344.273      160.100     4510.520    19377.766
     344.479      111.400     4510.520    19377.766
     344.686      199.700     4510.520    19377.766
     344.891      107.000     4510.520    19377.766
     345.097      140.600     4510.520    19377.766
     345.303      184.900     4510.520    19377.766
     345.508      107.000     4510.520    19377.766
     345.714      204.000     4510.520    19377.766
     345.920      116.700     4510.520    19377.766
     346.125      190.000     4510.520    19377.766
     346.331      116.900     4510.520    19377.766
     346.536      121.100     4510.520    19377.766
     346.742      198.600     4510.520    19377.766
     346.949      162.500     4510.520    19377.766
     347.158      136.200     4510.520    19377.766
     347.363      139.900     4510.520    19377.766
     347.571      150.600     4510.520    19377.766
     347.777      155.700     4510.520    19377.766
     347.985      197.600     4510.520    19377.766
     348.190      126.100     4510.520    19377.766
     348.396      136.400     4510.520    19377.766
     348.601      160.500     4510.520    19377.766
     348.807      152.800     4510.520    19377.766
     349.016      171.000     4510.520    19377.766
     349.221      119.100     4510.520    19377.766
     349.431      181.900     4510.520    19377.766
     349.640      144.000     4510.520    19377.766
     349.848      171.400     4510.520    19377.766
     350.058      153.500     4510.520    19377.766
     350.267      137.700     4510.520    19377.766
     350.477      208.800     4510.520    19377.766
     350.688      126.400     4510.520    19377.766
     350.894      196.600     4510.520    19377.766
     351.102      112.500     4510.777    19377.766
     351.316      199.000     4510.777    19377.766
     351.527      123.900     4510.777    19377.766
     351.736      187.100     4510.777    19377.766
     351.945      137.700     4510.777    19377.766
     352.155      132.900     4510.777    19377.766
     352.366      185.800     4510.777    19377.766
     352.571      146.500     4510.777    19377.766
     352.782      201.300     4510.777    19377.766
     352.991      100.700     4510.777    19377.766
     353.200      137.600     4510.777    19377.766
     353.410      189.900     4510.777    19377.766
     353.621      128.100     4510.777    19377.766
     353.832      171.000     4510.777    19377.766
     354.042      169.700     4510.777    19377.766
     354.248      122.000     4510.777    19377.766
     354.453      179.900     4510.777    19377.766
     354.660      130.200     4510.777    19377.766
     354.866      180.000     4510.777    19377.766
     355.072      145.500     4510.777    19377.766
     355.285      187.100     4510.777    19377.766
     355.493      121.500     4510.777    19377.766
     355.699      128.200     4510.777    19377.766
     355.910      170.200     4510.777    19377.766
     356.115      122.000     4510.777    19377.766
     356.320      194.700     4510.777    19377.766
     356.531      142.400     4510.777    19377.766
     356.741      123.600     4510.777    19377.766
     356.952      194.200     4510.777    19377.766
     357.157      130.400     4510.777    19377.766
     357.365      195.200     4510.777    19377.766
     357.569      126.800     4510.777    19377.766
     357.775      125.600     4510.777    19377.766
     357.981      179.100     4510.777    19377.766
     358.188      160.400     4510.777    19377.766
     358.394      136.400     4510.777    19377.766
     358.599      199.400     4510.777    19377.766
     358.810      126.800     4510.777    19377.766
     359.015      151.300     4510.777    19377.766
     359.220      156.200     4510.777    19377.766
     359.425      109.700     4510.777    19377.766
     359.634      179.800     4510.777    19377.766
     359.840      131.800     4510.777    19377.766
     360.052      153.500     4510.777    19377.766
     360.261      128.500     4511.293    19378.766
     360.471      201.200     4511.293    19378.766
     360.680      151.400     4511.293    19378.766
     360.885      122.900     4511.551    19378.766
     361.096      181.600     4511.551    19378.766
     361.311      134.300     4511.551    19378.766
     361.519      134.300     4511.551    19378.766
     361.728      143.900     4511.551    19378.766
     361.936      180.600     4511.551    19378.766
     362.147      123.400     4511.551    19378.766
     362.357      141.000     4511.551    19378.766
     362.563      175.200     4511.551    19378.766
     362.774      121.200     4511.551    19378.766
     362.980      180.600     4511.551    19378.766
     363.185      127.300     4511.551    19378.766
     363.398      191.900     4511.551    19378.766
     363.606      110.400     4511.551    19378.766
     363.814      150.100     4511.551    19378.766
     364.021      176.200     4511.551    19378.766
     364.231      104.400     4511.551    19378.766
     364.442      169.400     4511.551    19378.766
     364.648      175.500     4511.551    19378.766
     364.853      190.000     4511.551    19378.766
     365.064      121.600     4511.551    19378.766
     365.269      151.000     4511.551    19378.766
     365.475      155.900     4511.551    19378.766
     365.680      137.800     4511.551    19378.766
     365.891      182.300     4511.551    19378.766
     366.099      109.200     4511.551    19378.766
     366.310      143.800     4511.551    19378.766
     366.518      171.700     4511.551    19378.766
     366.734      146.300     4511.551    19378.766
     366.946      118.800     4511.551    19378.766
     367.156      177.500     4511.551    19378.766
     367.365      124.400     4511.551    19378.766
     367.574      134.200     4511.551    19378.766
     367.782      165.500     4511.551    19378.766
     367.988      164.800     4511.551    19378.766
     368.200      180.400     4511.551    19378.766
     368.411      123.500     4511.551    19378.766
     368.622      157.900     4511.551    19378.766
     368.830      137.900     4511.551    19378.766
     369.041      176.100     4511.551    19378.766
     369.251      156.700     4511.551    19378.766
     369.461      156.700     4511.551    19378.766
     369.672      121.900     4511.551    19378.766
     369.877      147.100     4511.551    19378.766
     370.088      141.400     4511.551    19378.766
     370.293      136.800     4511.551    19378.766
     370.498      146.300     4511.551    19378.766
     370.703      162.900     4511.551    19378.766
     370.911      127.900     4511.551    19378.766
     371.123      166.100     4511.551    19378.766
     371.333      134.200     4511.551    19378.766
     371.542      172.300     4511.551    19378.766
     371.751      120.600     4511.551    19378.766
     371.966      141.400     4511.551    19378.766
     372.179      185.200     4511.551    19378.766
     372.389      136.200     4511.551    19378.766
     372.595      181.800     4511.551    19378.766
     372.804      137.600     4511.551    19378.766
     373.015      137.700     4511.551    19378.766
     373.225      185.200     4511.551    19378.766
     373.436      123.500     4511.551    19378.766
     373.646      141.300     4511.551    19378.766
     373.851      199.400     4511.551    19378.766
     374.062      124.600     4511.551    19378.766
     374.271      167.900     4511.551    19378.766
     374.479      129.000     4511.551    19378.766
     374.688      179.800     4511.551    19378.766
     374.894      136.100     4511.551    19378.766
     375.100      170.500     4511.551    19378.766
     375.305      104.000     4511.551    19378.766
     375.517      214.100     4511.551    19378.766
     375.722      141.000     4511.551    19378.766
     375.928      195.600     4511.551    19378.766
     376.133      116.600     4511.551    19378.766
     376.338      146.500     4511.551    19378.766
     376.543      165.600     4511.551    19378.766
     376.748      146.000     4511.551    19378.766
     376.954      141.800     4511.551    19378.766
     377.158      204.900     4511.551    19378.766
     377.363      126.800     4511.551    19378.766
     377.568      160.500     4511.551    19378.766
     377.774      107.100     4511.551    19378.766
     377.979      153.600     4511.551    19378.766
     378.188      174.900     4511.551    19378.766
     378.394      121.900     4511.551    19378.766
     378.599      175.300     4511.551    19378.766
     378.805      165.400     4511.551    19378.766
     379.010      137.800     4511.551    19378.766
     379.220      175.700     4511.551    19378.766
     379.431      120.600     4511.551    19378.766
     379.638      121.500     4511.551    19378.766
     379.844      176.700     4511.551    19378.766
     380.053      109.700     4511.551    19378.766
     380.263      171.200     4511.551    19378.766
     380.467      173.600     4511.551    19378.766
     380.675      126.300     4511.551    19378.766
     380.880      165.400     4511.551    19378.766
     381.086      123.700     4511.551    19378.766
     381.296      134.300     4511.551    19378.766
     381.505      204.100     4511.551    19378.766
     381.710      121.500     4511.551    19378.766
     381.916      134.900     4511.551    19378.766
     382.124      187.200     4511.551    19378.766
     382.332       99.700     4511.551    19378.766
     382.543      150.600     4511.551    19378.766
     382.748      138.800     4511.551    19378.766
     382.957      195.600     4511.551    19378.766
     383.162      110.400     4511.551    19378.766
     383.370      156.000     4511.551    19378.766
     383.582      180.800     4511.551    19378.766
     383.786      121.700     4511.551    19378.766
     383.992      179.700     4511.551    19378.766
     384.198      107.000     4511.551    19378.766
     384.403      134.400     4511.551    19378.766
     384.612      191.800     4511.551    19378.766
     384.820      131.500     4511.551    19378.766
     385.025      165.400     4511.551    19378.766
     385.231      129.500     4511.551    19378.766
     385.440      129.600     4511.551    19378.766
     385.648      201.500     4511.551    19378.766
     385.856      100.800     4511.551    19378.766
     386.065      161.200     4511.551    19378.766
     386.276      160.700     4511.551    19378.766
     386.481      107.200     4511.551    19378.766
     386.686      190.100     4511.551    19378.766
     386.891      153.600     4511.551    19378.766
     387.100      155.500     4511.551    19378.766
     387.306      196.300     4511.551    19378.766
     387.515      148.600     4511.551    19378.766
     387.723      133.100     4511.551    19378.766
     387.933      194.600     4511.551    19378.766
     388.139      102.300     4511.551    19378.766
     388.344      185.400     4511.551    19378.766
     388.549      126.500     4511.551    19378.766
     388.755      181.900     4511.551    19378.766
     388.964      107.500     4511.551    19378.766
     389.168      184.800     4511.551    19378.766
     389.374      106.800     4511.551    19378.766
     389.580      170.900     4511.551    19378.766
     389.785      134.300     4511.551    19378.766
     389.993      190.100     4511.551    19378.766
     390.198      111.700     4511.551    19378.766
     390.404      160.300     4511.551    19378.766
     390.610      131.800     4511.551    19378.766
     390.815      185.200     4511.551    19378.766
     391.020      126.700     4511.551    19378.766
     391.225      102.200     4511.551    19378.766
     391.431      161.900     4511.551    19378.766
     391.641      160.500     4511.551    19378.766
     391.846      131.400     4511.551    19378.766
     392.052      190.200     4511.551    19378.766
     392.257      145.800     4511.551    19378.766
     392.463      195.100     4511.551    19378.766
     392.668      134.400     4511.551    19378.766
     392.876      124.800     4511.551    19378.766
     393.084      200.200     4511.551    19378.766
     393.289      107.000     4511.551    19378.766
     393.495      185.100     4511.551    19378.766
     393.700      102.100     4511.551    19378.766
     393.906      156.100     4511.551    19378.766
     394.111      155.500     4511.551    19378.766
     394.316      160.400     4511.551    19378.766
     394.522      141.400     4511.551    19378.766
     394.727      124.900     4511.551    19378.766
     394.935      170.700     4511.551    19378.766
     395.140      122.100     4511.551    19378.766
     395.345      145.500     4511.551    19378.766
     395.551      161.000     4511.551    19378.766
     395.756      144.200     4511.551    19378.766
     395.964      180.100     4511.551    19378.766
     396.170      130.700     4511.551    19378.766
     396.376      128.800     4511.551    19378.766
     396.586      152.300     4511.551    19378.766
     396.796      132.600     4511.551    19378.766
     397.007      165.400     4511.551    19378.766
     397.213      107.100     4511.551    19378.766
     397.418      162.900     4511.551    19378.766
     397.627      171.000     4511.551    19378.766
     397.831      171.000     4511.551    19378.766
     398.036      112.200     4511.551    19378.766
     398.241      135.200     4511.551    19378.766
     398.448      176.400     4511.551    19378.766
     398.658      119.600     4511.551    19378.766
     398.867      194.400     4511.551    19378.766
     399.078      133.700     4511.551    19378.766
     399.287      107.400     4511.551    19378.766
     399.492      180.000     4511.551    19378.766
     399.698      170.500     4511.551    19378.766
     399.903      121.600     4511.551    19378.766
     400.109      165.500     4511.551    19378.766
     400.314      121.600     4511.551    19378.766
     400.520      165.400     4511.551    19378.766
     400.725      146.000     4511.551    19378.766
     400.931      121.700     4511.551    19378.766
     401.136      185.200     4511.551    19378.766
     401.347      127.000     4511.551    19378.766
     401.552      155.500     4511.551    19378.766
     401.758      174.900     4511.551    19378.766
     401.963      121.500     4511.551    19378.766
     402.169      194.900     4511.551    19378.766
     402.374      121.600     4511.551    19378.766
     402.580      139.000     4511.551    19378.766
     402.788      180.400     4511.551    19378.766
     402.993      136.500     4511.551    19378.766
     403.199      182.400     4511.551    19378.766
     403.407      126.900     4511.551    19378.766
     403.612      124.600     4511.551    19378.766
     403.821      165.900     4511.551    19378.766
     404.025      126.500     4511.551    19378.766
     404.231      175.700     4511.551    19378.766
     404.436      153.600     4511.551    19378.766
     404.644      106.500     4511.551    19378.766
     404.851      195.200     4511.551    19378.766
     405.056      150.800     4511.551    19378.766
     405.261      174.200     4511.551    19378.766
     405.468      136.100     4511.551    19378.766
     405.674      175.500     4511.551    19378.766
     405.879      125.300     4511.551    19378.766
     406.086      121.700     4511.551    19378.766
     406.292      156.400     4511.551    19378.766
     406.496      170.200     4511.551    19378.766
     406.702      122.100     4511.551    19378.766
     406.907      190.400     4511.551    19378.766
     407.112      105.200     4511.551    19378.766
     407.321      175.500     4511.551    19378.766
     407.526      136.100     4511.551    19378.766
     407.732      175.700     4511.551    19378.766
     407.942      121.500     4511.551    19378.766
     408.148      129.600     4511.551    19378.766
     408.356      209.400     4511.551    19378.766
     408.562      121.800     4511.551    19378.766
     408.767      180.300     4511.551    19378.766
     408.972      139.200     4511.551    19378.766
     409.181      119.900     4511.551    19378.766
     409.389      201.300     4511.551    19378.766
     409.598      121.500     4511.551    19378.766
     409.804      146.100     4511.551    19378.766
     410.009      189.600     4511.551    19378.766
     410.215      114.300     4511.551    19378.766
     410.425      195.400     4511.551    19378.766
     410.634      124.500     4511.551    19378.766
     410.843      122.500     4511.551    19378.766
     411.056      182.100     4511.551    19378.766
     411.264      156.400     4511.551    19378.766
     411.469      102.000     4511.551    19378.766
     411.685      164.600     4511.551    19378.766
     411.891      154.800     4511.551    19378.766
     412.104      165.100     4511.551    19378.766
     412.322      160.400     4511.551    19378.766
     412.528      137.000     4511.551    19378.766
     412.740      158.300     4511.551    19378.766
     412.948      127.200     4511.809    19378.766
     413.161      194.900     4511.809    19378.766
     413.371      118.700     4511.809    19378.766
     413.582      194.400     4511.809    19378.766
     413.787      123.500     4511.809    19378.766
     413.998      131.500     4511.809    19378.766
     414.203      184.700     4511.809    19378.766
     414.414      123.300     4511.809    19378.766
     414.625      156.500     4511.809    19378.766
     414.836      151.900     4511.809    19378.766
     415.047      152.200     4511.809    19378.766
     415.257      179.600     4511.809    19378.766
     415.469      118.600     4511.809    19378.766
     415.679      206.300     4511.809    19378.766
     415.893      109.200     4511.809    19378.766
     416.103      152.300     4511.809    19378.766
     416.313      142.400     4511.809    19378.766
     416.524      161.400     4511.809    19378.766
     416.735      184.900     4511.809    19378.766
     416.946      115.000     4511.809    19378.766
     417.154      176.100     4511.809    19378.766
     417.364      121.900     4511.809    19378.766
     417.578      132.200     4511.809    19378.766
     417.790      185.300     4511.809    19378.766
     418.000      123.200     4511.809    19378.766
     418.211      201.400     4511.809    19378.766
     418.420      152.100     4511.809    19378.766
     418.630      156.700     4511.809    19378.766
     418.841      180.900     4511.809    19378.766
     419.051      122.200     4511.809    19378.766
     419.264      170.800     4511.809    19378.766
     419.474      132.900     4511.809    19378.766
     419.685      189.900     4511.809    19378.766
     419.896      128.200     4511.809    19378.766
     420.106      139.000     4511.809    19378.766
     420.315      166.300     4511.809    19378.766
     420.526      128.000     4511.809    19378.766
     420.736      155.000     4511.809    19378.766
     420.949      123.600     4511.809    19378.766
     421.160      170.800     4511.809    19378.766
     421.364      139.200     4511.809    19378.766
     421.573      157.400     4511.809    19378.766
     421.782      131.500     4511.809    19378.766
     421.988      180.000     4511.809    19378.766
     422.199      126.300     4511.809    19378.766
     422.405      161.300     4511.809    19378.766
     422.615      180.100     4511.809    19378.766
     422.826      128.400     4511.809    19378.766
     423.037      181.400     4511.809    19378.766
     423.246      108.400     4511.809    19378.766
     423.458      210.900     4511.809    19378.766
     423.667      141.400     4511.809    19378.766
     423.872      153.500     4511.809    19378.766
     424.080      128.200     4512.066    19378.766
     424.291      191.900     4512.066    19378.766
     424.500      129.800     4512.066    19378.766
     424.708      170.600     4512.066    19378.766
     424.919      137.300     4512.066    19378.766
     425.130      158.000     4512.066    19378.766
     425.345      160.500     4512.066    19378.766
     425.557      137.600     4512.066    19378.766
     425.768      185.100     4512.066    19378.766
     425.978      137.100     4512.066    19378.766
     426.190      186.400     4512.066    19378.766
     426.399      128.000     4512.066    19378.766
     426.610      159.900     4512.066    19378.766
     426.817      128.800     4512.066    19378.766
     427.026      162.400     4512.066    19378.766
     427.236      129.100     4512.066    19378.766
     427.445      155.600     4512.066    19378.766
     427.650      166.100     4512.066    19378.766
     427.855      167.000     4512.066    19378.766
     428.071      137.600     4512.066    19378.766
     428.282      155.900     4512.066    19378.766
     428.493      156.500     4512.066    19378.766
     428.704      203.900     4512.066    19378.766
     428.915      109.200     4512.066    19378.766
     429.126      203.700     4512.066    19378.766
     429.337      118.500     4512.066    19378.766
     429.548      184.500     4512.066    19378.766
     429.759      115.200     4512.066    19378.766
     429.967      133.000     4512.066    19378.766
     430.178      190.000     4512.066    19378.766
     430.388      119.900     4512.066    19378.766
     430.597      185.100     4512.066    19378.766
     430.808      104.800     4512.066    19378.766
     431.018      175.400     4512.066    19378.766
     431.223      140.400     4512.066    19378.766
     431.436      151.100     4512.066    19378.766
     431.641      137.700     4512.066    19378.766
     431.852      165.000     4512.066    19378.766
     432.064      161.600     4512.066    19378.766
     432.275      137.700     4512.066    19378.766
     432.485      155.600     4512.066    19378.766
     432.691      144.900     4512.066    19378.766
     432.905      160.300     4512.066    19378.766
     433.117      165.100     4512.066    19378.766
     433.329      138.700     4512.066    19378.766
     433.538      137.600     4512.066    19378.766
     433.749      171.100     4512.066    19378.766
     433.959      137.600     4512.066    19378.766
     434.170      175.600     4512.066    19378.766
     434.380      121.100     4512.066    19378.766
     434.595      186.900     4512.066    19378.766
     434.804      132.400     4512.066    19378.766
     435.015      124.600     4512.066    19378.766
     435.224      191.600     4512.066    19378.766
     435.433      133.000     4512.066    19378.766
     435.643      166.000     4512.066    19378.766
     435.854      155.000     4512.066    19378.766
     436.069      135.400     4512.066    19378.766
     436.274      161.700     4512.066    19378.766
     436.484      104.700     4512.066    19378.766
     436.694      143.900     4512.066    19378.766
     436.903      213.900     4512.066    19378.766
     437.108       99.500     4512.066    19378.766
     437.319      175.100     4512.066    19378.766
     437.525      195.000     4512.066    19378.766
     437.730      102.600     4512.066    19378.766
     437.935      194.900     4512.066    19378.766
     438.140      111.600     4512.066    19378.766
     438.346      143.900     4512.066    19378.766
     438.555      200.100     4512.066    19378.766
     438.759      141.500     4512.066    19378.766
     438.964      187.200     4512.066    19378.766
     439.173      117.400     4512.066    19378.766
     439.377      131.500     4512.066    19378.766
     439.583      186.400     4512.066    19378.766
     439.792      111.800     4512.066    19378.766
     439.998      151.500     4512.066    19378.766
     440.209      169.900     4512.066    19378.766
     440.415      174.900     4512.066    19378.766
     440.621      121.600     4512.066    19378.766
     440.826      133.700     4512.066    19378.766
     441.036      170.700     4512.066    19378.766
     441.241      118.900     4512.066    19378.766
     441.451      116.900     4512.066    19378.766
     441.656      136.000     4512.066    19378.766
     441.862      141.300     4512.066    19378.766
     442.067      145.900     4512.066    19378.766
     442.273      141.800     4512.066    19378.766
     442.477      185.100     4512.066    19378.766
     442.683      145.000     4512.066    19378.766
     442.889      180.300     4512.066    19378.766
     443.095      105.900     4512.066    19378.766
     443.303      153.500     4512.066    19378.766
     443.511      150.300     4512.066    19378.766
     443.717      184.800     4512.066    19378.766
     443.923      122.000     4512.066    19378.766
     444.128      190.400     4512.066    19378.766
     444.332      105.200     4512.066    19378.766
     444.542      164.900     4512.066    19378.766
     444.748      146.500     4512.066    19378.766
     444.953      121.900     4512.066    19378.766
     445.158      190.400     4512.066    19378.766
     445.362      112.300     4512.066    19378.766
     445.567      204.000     4512.066    19378.766
     445.773      106.700     4512.066    19378.766
     445.979      165.100     4512.066    19378.766
     446.185      170.900     4512.066    19378.766
     446.390      102.300     4512.066    19378.766
     446.596      189.500     4512.066    19378.766
     446.801      125.900     4512.066    19378.766
     447.008      170.100     4512.066    19378.766
     447.214      155.300     4512.066    19378.766
     447.420      131.800     4512.066    19378.766
     447.625      160.500     4512.066    19378.766
     447.830      144.700     4512.066    19378.766
     448.038      181.000     4512.066    19378.766
     448.242      102.100     4512.066    19378.766
     448.448      196.700     4512.066    19378.766
     448.656      180.500     4512.066    19378.766
     448.867      118.800     4512.066    19378.766
     449.077      165.600     4512.066    19378.766
     449.288      123.600     4512.066    19378.766
     449.499      167.600     4512.066    19378.766
     449.708      139.900     4512.066    19378.766
     449.915      136.400     4512.066    19378.766
     450.120      184.800     4512.066    19378.766
     450.326      102.400     4512.066    19378.766
     450.531      150.500     4512.066    19378.766
     450.737      145.800     4512.066    19378.766
     450.943      135.400     4512.066    19378.766
     451.149      180.400     4512.066    19378.766
     451.354      131.300     4512.066    19378.766
     451.560      193.800     4512.066    19378.766
     451.772      126.700     4512.066    19378.766
     451.977      126.200     4512.066    19378.766
     452.183      144.000     4512.066    19378.766
     452.391      165.700     4512.066    19378.766
     452.596      171.400     4512.066    19378.766
     452.806      131.700     4512.066    19378.766
     453.011      175.000     4512.066    19378.766
     453.217      131.200     4512.066    19378.766
     453.423      130.900     4512.066    19378.766
     453.629      174.500     4512.066    19378.766
     453.836      136.800     4512.066    19378.766
     454.040      180.500     4512.066    19378.766
     454.245      107.000     4512.066    19378.766
     454.451      121.800     4512.066    19378.766
     454.656      165.100     4512.066    19378.766
     454.862      121.700     4512.066    19378.766
     455.067      187.200     4512.066    19378.766
     455.276      111.400     4512.066    19378.766
     455.482      150.800     4512.066    19378.766
     455.688      154.800     4512.066    19378.766
     455.895      189.800     4512.066    19378.766
     456.100      125.900     4512.066    19378.766
     456.307      121.600     4512.066    19378.766
     456.512      189.500     4512.066    19378.766
     456.718      130.900     4512.066    19378.766
     456.927      139.600     4512.066    19378.766
     457.132      156.000     4512.066    19378.766
     457.337      136.400     4512.066    19378.766
     457.542      146.100     4512.066    19378.766
