image_id,id,rank,duration_s
392481,418524,6,0.11867164
267903,418741,14,0.09726587
328959,418965,1,0.10383875
537241,419026,5,0.10331604
433915,419316,1,0.111190595
433915,419478,7,0.09898038
89761,419951,1,0.098864585
104803,420287,2,0.12629762
433915,420747,7,0.14782311
89761,420917,1,0.11537217
409358,421242,4,0.14806134
104803,421622,35,0.14571397
104803,421652,3,0.10098971
537241,421840,14,0.1140851
409358,421896,,0.108264856
422706,422320,1,0.088960394
129135,423115,3,0.10504844
422706,423196,2,0.10950779
104803,423698,17,0.10354625
422706,423835,2,0.10705727
538364,424081,1,0.10046896
409358,424680,86,0.1005036
422706,424870,44,0.09528847
537241,424933,9,0.106483854
287545,425042,5,0.1520378
129135,425194,1,0.114724174
482436,425574,1,0.08167602
422706,425830,7,0.13892312
162858,425913,2,0.109283246
538364,426193,1,0.10969644
287545,426425,29,0.10344763
482436,426459,1,0.091809236
409358,426498,,0.07708013
162858,426597,11,0.12555037
482436,426642,2,0.099565886
162858,426780,21,0.106062986
104803,426860,1,0.11993979
267903,426880,12,0.09706843
287545,427142,28,0.14321212
291791,427180,13,0.13859709
131138,427541,35,0.09948306
482436,427653,3,0.110226125
162858,427698,32,0.09959096
129135,427762,1,0.11010614
131138,427868,84,0.10737115
537241,428020,10,0.1495722
22371,428024,33,0.125441
22371,428036,10,0.1209859
351362,428049,71,0.11463422
336232,428623,29,0.10278119
482436,428853,2,0.10175171
537241,428887,3,0.16147125
22371,429305,12,0.116755225
291791,429691,15,0.12662455
538364,429730,4,0.08024836
174482,429740,2,0.12033581
38829,429821,1,0.09065396
287545,430151,3,0.10975399
22371,430343,14,0.09360861
162858,430428,5,0.11105308
538364,430516,43,0.10368706
174482,430565,7,0.09991742
174482,430589,2,0.10703737
22371,430646,13,0.08933532
129135,430873,1,0.11105581
291791,431122,2,0.09106387
287545,431132,6,0.10985576
174482,431771,32,0.10913142
38829,431912,1,0.08754322
336232,432034,7,0.10255917
38829,432080,1,0.08796437
38829,432092,1,0.10019539
131138,432134,52,0.099088445
129135,432343,1,0.09961227
289343,432953,2,0.11122825
336232,433171,10,0.10534752
351362,433494,68,0.11055873
289343,433580,18,0.12925424
131138,433898,13,0.10082056
538364,433912,1,0.1439506
267537,434064,1,0.12141615
291791,434575,2,0.15296358
131138,434681,40,0.08603097
498286,434825,57,0.11564095
66231,435010,3,0.11731817
38829,435071,1,0.09700314
66231,435280,1,0.10534752
174482,435809,16,0.09975091
498286,435980,44,0.09838652
267537,436008,2,0.12903325
291791,436117,37,0.10270646
214869,436874,83,0.099646986
498286,437219,61,0.10628559
498286,437279,3,0.09674395
498286,437633,4,0.09854402
351362,437784,42,0.09753688
415194,438167,3,0.13626847
142324,438435,8,0.12814924
267537,438468,37,0.15596133
289343,438647,2,0.07223504
214869,438722,54,0.10987483
289343,438851,11,0.07406096
336232,438952,48,0.12726678
142324,439380,11,0.12868711
267537,439398,97,0.11911817
494869,439595,1,0.13102148
289343,439640,50,0.11692495
415194,439646,6,0.15180007
66231,439660,3,0.12910233
351362,439824,33,0.14039285
66231,439981,17,0.11883223
66231,440053,5,0.07319092
494869,440228,1,0.08227613
74058,440726,13,0.13576183
494869,441203,1,0.10693471
566042,441458,8,0.14891282
494869,441695,1,0.11388685
336232,442078,3,0.06469707
74058,442190,3,0.118914306
566042,442262,4,0.13747598
136715,442599,,0.08519984
136715,442701,1,0.14067432
415194,442967,3,0.11665669
214869,443018,2,0.120386526
74058,443036,1,0.10759725
56350,443476,3,0.08905694
267537,443778,7,0.13101667
458054,443857,1,0.078168236
56350,443881,3,0.10722338
256941,443963,78,0.08291967
142324,444129,1,0.09708856
256941,444200,,0.08427086
256941,444293,87,0.13547833
566042,444311,4,0.15499184
56350,444607,56,0.12689355
415194,444740,18,0.12986426
566042,444848,4,0.14054252
566042,444899,18,0.12468531
494869,444944,2,0.09804793
214869,445070,51,0.09436328
56350,445090,10,0.079830155
256941,445127,82,0.1268557
517523,445213,5,0.07462942
256941,445253,,0.10881162
415194,445496,5,0.095905975
517523,445639,45,0.12001036
56350,445648,24,0.07877155
136715,445713,1,0.12705663
74058,445799,24,0.14372332
351362,446205,1,0.14039594
319696,446370,1,0.15822802
517523,446728,66,0.14519416
110359,447062,3,0.11186433
110359,447239,4,0.13988322
142324,447531,5,0.08316726
329614,448261,,0.10892329
517523,448315,34,0.08256501
517523,448849,22,0.13263501
104572,449674,83,0.14738193
329614,449695,93,0.085801266
110359,449702,2,0.15625007
33114,449914,9,0.153528
319696,450414,1,0.14944413
110359,450629,5,0.1365716
458054,450799,2,0.091222845
319696,451446,1,0.07886031
458054,451921,1,0.12816009
329614,451966,,0.080854274
319696,452067,2,0.13113555
74058,452846,3,0.13752224
104572,453451,2,0.115031585
524108,453585,10,0.10844236
104572,453676,69,0.12463301
524108,453753,8,0.13486476
183500,454137,71,0.109448105
136715,454338,6,0.1294413
104572,454450,1,0.06720285
183500,454512,4,0.12185066
110359,454787,3,0.07140273
33114,454885,6,0.13859908
183500,454968,6,0.06537993
210032,455204,1,0.06514121
329614,455227,,0.12563449
183500,455550,64,0.08960975
567432,456189,2,0.1590846
10977,456279,9,0.10410371
210032,456593,2,0.080319345
229358,456629,2,0.12705085
129756,457031,1,0.12149489
376284,457801,18,0.08357872
567432,458127,2,0.14256506
567432,458286,1,0.14431149
524108,458442,5,0.16834883
129756,458612,1,0.1270609
183500,458769,9,0.13524823
567432,458937,1,0.08367357
210032,458957,1,0.066259965
33114,459196,5,0.1541552
524108,459342,29,0.13354076
507473,459634,1,0.13051291
570834,460269,1,0.11882164
129756,460679,1,0.100154415
210032,460763,1,0.08534408
33114,461020,2,0.10991494
10977,461370,7,0.10114822
376284,461494,10,0.11168589
487583,461912,97,0.15670212
458054,462229,2,0.11670092
229358,462380,1,0.108335085
96001,462495,1,0.10577457
376284,462658,16,0.121346615
33114,462931,2,0.103672706
570834,463011,2,0.13339911
96001,463383,2,0.1552028
505169,463401,53,0.097907074
376284,463519,15,0.1225394
507473,463921,1,0.17107742
96001,464055,3,0.107621156
458054,464194,20,0.124163814
507473,464269,1,0.09107242
487583,464324,4,0.110856086
505169,464364,36,0.091495745
487583,464714,5,0.111181
290768,464796,30,0.11905792
507473,465235,1,0.14746906
10977,465666,12,0.13736844
96001,465711,24,0.09600566
10977,465837,6,0.103321604
290768,465936,60,0.09532873
376442,466062,1,0.111856595
10977,466233,7,0.14345719
129756,466427,1,0.12789534
487583,466472,40,0.12413888
376442,466752,1,0.098204195
293245,466958,9,0.12768336
229358,467147,2,0.13858074
293245,467519,1,0.12058602
570834,467550,1,0.07311041
505169,468087,15,0.093612134
505169,468174,8,0.1278996
376442,468291,13,0.06370189
229358,468803,1,0.07872839
505169,469014,1,0.13600457
570834,469194,3,0.09601537
321557,469244,27,0.06894517
293245,469499,13,0.06797777
481386,469662,37,0.11163058
154718,469684,3,0.11808578
487583,469847,7,0.13930438
154718,469945,2,0.14024676
290768,470385,1,0.08082027
481386,471474,21,0.09441617
321557,471683,14,0.10396319
540502,471847,25,0.1065154
111086,471884,3,0.10673192
481386,472062,,0.12159045
481386,472377,4,0.081361555
144798,472384,2,0.12835512
111086,472559,3,0.09566427
306733,472765,29,0.101006165
154718,472942,11,0.077573046
306733,473629,18,0.11967549
111086,473825,1,0.07785515
290768,473982,96,0.104011945
154718,474472,1,0.15281019
321557,474545,6,0.08907742
306733,474730,43,0.12635069
306733,474751,61,0.11098545
111086,474929,3,0.078330986
424776,474992,1,0.11408558
321557,475388,8,0.11659484
384350,475478,2,0.12482754
569917,475553,14,0.07923609
424776,475577,42,0.14488395
569917,475589,3,0.078847125
166521,475601,13,0.10553062
569917,475865,1,0.13720077
569917,475883,11,0.102007024
144798,476056,4,0.082276575
384350,476201,1,0.11403019
321557,476393,30,0.15913945
96001,476499,6,0.11967305
468925,476779,4,0.12182994
101787,477090,2,0.06546816
384350,477467,5,0.10738202
166521,477725,2,0.07052293
481386,477738,1,0.13513614
540502,477898,38,0.118845195
468925,477901,14,0.0902357
154718,478168,12,0.12808217
468925,478255,64,0.06893455
356347,478356,1,0.084824674
144798,478438,28,0.13746122
384350,478499,8,0.12466523
356347,478554,58,0.0932236
101787,479085,15,0.12288961
187249,479293,49,0.12657782
424776,479426,1,0.07768124
356347,479742,37,0.11038927
424776,479762,1,0.100953855
384350,479894,1,0.09796841
101787,480000,6,0.14023778
568690,480237,1,0.09491779
568690,480270,1,0.078670286
424776,480305,21,0.14211732
164602,480605,1,0.09803972
164602,480674,1,0.14748394
468925,480949,55,0.09047856
356347,481098,2,0.12573859
101787,481185,1,0.08152835
166521,481322,1,0.100364454
568690,481401,1,0.14516026
164602,481445,1,0.09109381
101787,481488,1,0.07995953
166521,482093,10,0.09766424
284698,482149,2,0.12077399
144798,482239,1,0.0828537
284698,482347,1,0.09558396
376442,482454,,0.16307953
468925,482599,37,0.13060479
284698,483076,2,0.12821147
293245,483317,5,0.09511944
166521,483455,15,0.09701631
479126,483799,17,0.13147698
187249,483901,9,0.12551698
356347,484074,46,0.13424928
540502,484336,9,0.06542842
187249,484489,1,0.13268039
242287,484738,5,0.12631753
187249,484906,1,0.08060418
293245,485123,8,0.1626283
479126,485194,18,0.12713476
242287,485563,28,0.079585165
284698,485629,1,0.13197051
187249,486826,1,0.06528008
164602,487145,1,0.11609219
242287,487207,10,0.10368181
493286,487544,1,0.12917992
169996,487564,3,0.10987481
479126,487696,4,0.15517446
479126,487723,3,0.096833535
493286,487784,2,0.0856804
242287,488020,4,0.17049704
242287,488074,5,0.07240088
493286,488228,1,0.09526814
568690,488319,1,0.07477437
169996,488329,2,0.06744627
493286,488591,1,0.074615896
164602,489389,1,0.14037132
484760,489787,5,0.11850968
169996,490138,2,0.11132399
34760,490220,,0.13267048
493286,490484,6,0.13633634
484760,490765,,0.083757885
163258,491212,28,0.12325225
34760,491321,24,0.123631775
226417,491481,30,0.16900995
34760,491624,68,0.12367145
484760,491869,,0.10823894
169996,491878,2,0.12489175
34760,492041,32,0.11096409
34760,492212,53,0.09977925
169996,492268,10,0.11476294
484760,492577,12,0.10243776
226417,492600,2,0.11146508
540502,492961,29,0.104446106
472046,494622,39,0.1436479
484760,495190,1,0.08770293
163258,495919,73,0.093938045
190756,496016,8,0.1026174
237984,496070,4,0.10017009
465129,496474,1,0.10161626
465129,496570,8,0.11025253
423123,497224,97,0.095849656
472046,497433,81,0.12441808
343561,497464,11,0.09493764
565776,497535,65,0.0990174
251140,497536,1,0.10102931
472046,497700,68,0.09758757
472046,497775,2,0.104947865
343561,498076,18,0.09845439
301135,498313,5,0.10870683
251140,498532,2,0.10394638
190756,498629,2,0.1156181
251140,498886,,0.10109461
426166,498906,8,0.10195109
465129,498943,2,0.09868466
512476,499060,47,0.10363383
472046,499377,58,0.10268152
465129,499576,2,0.09657317
163258,499819,77,0.097905986
190756,499856,8,0.10234844
465129,499879,2,0.09744013
237984,500255,2,0.1010233
343561,500392,1,0.09623826
251140,500395,1,0.10754764
251140,500413,1,0.11483104
163258,500563,28,0.12704238
190756,500777,11,0.098179
301135,501049,9,0.10534828
426166,501078,5,0.102936655
190756,501131,6,0.1051935
163258,501163,86,0.09728731
226417,501300,5,0.085949376
226417,501399,1,0.09511072
301135,501814,13,0.11714865
226417,501864,1,0.09525822
403385,501985,21,0.10439415
512476,502270,40,0.10191974
237984,502295,12,0.12190847
343561,502354,18,0.11985236
237984,502445,3,0.12395907
512476,502531,56,0.10900639
301135,502663,18,0.101125345
423123,502879,,0.11590957
292005,503044,12,0.08989363
314177,503089,,0.12956952
455597,503680,37,0.06413787
565776,504258,63,0.08755724
512476,504370,29,0.07651005
292005,504760,3,0.090436175
455597,504883,14,0.14874583
259640,505476,81,0.153374
301135,505666,17,0.0929416
314177,505756,69,0.12473351
426166,505989,13,0.07711267
237984,506009,3,0.100787096
343561,506035,56,0.10979786
259640,506292,4,0.1157842
426166,506316,5,0.06689019
455597,506533,2,0.10569422
507037,506568,2,0.14874116
314177,506674,79,0.08161699
292005,506890,12,0.08432894
314177,507343,94,0.0916708
403385,507367,24,0.12962799
455597,507601,37,0.087498225
292005,507622,2,0.1125376
314177,507883,19,0.1194419
423123,508075,,0.08501327
403385,508369,40,0.10530072
507037,508788,39,0.12121857
259640,508875,2,0.098610155
259640,509106,,0.10103504
455597,509227,6,0.11340848
403385,510313,12,0.11777592
61471,510562,2,0.11717786
403385,510664,5,0.09908544
423123,510691,,0.11414603
507037,511203,12,0.11459379
423123,511363,,0.105290115
259640,511446,62,0.10845597
308466,511472,72,0.10084305
512476,511549,11,0.10049753
289992,511696,26,0.09947817
308466,511883,31,0.098726094
426166,512313,24,0.10864357
292005,512401,2,0.12456449
272416,512651,37,0.12748778
45596,512787,5,0.103302784
388258,513163,1,0.097669855
579321,513227,2,0.1001523
22396,513329,2,0.09820465
311081,513492,13,0.09769227
579321,515036,1,0.10390847
45596,515298,4,0.11940782
42102,515353,3,0.09820318
311081,515577,15,0.124215625
388258,515638,1,0.096675985
388258,515743,1,0.09952427
41872,515775,1,0.124610655
41872,516030,1,0.112790935
45596,516276,1,0.098509654
3845,517159,14,0.117930144
41872,517392,4,0.101397045
410221,517912,4,0.1317066
41872,518094,1,0.09853306
3845,518170,1,0.09775786
41872,518430,3,0.09840601
45596,519279,1,0.099853925
295809,519857,1,0.12045596
42102,519973,2,0.08537171
410221,520204,3,0.07790204
400803,520987,3,0.09818677
47121,521387,2,0.101748705
47121,522350,2,0.09547971
237118,522526,3,0.09995695
295809,522668,1,0.10079437
47121,523127,1,0.105341166
237118,523912,6,0.08224273
47121,523925,1,0.11973091
23666,523935,24,0.105222434
47121,523940,5,0.109949775
23666,524430,69,0.109037764
400803,524596,2,0.14474447
237118,525235,6,0.12409801
400803,525481,2,0.084041685
23666,525927,93,0.103705585
23666,526077,3,0.09684676
3845,526312,2,0.1281617
458992,526363,1,0.1347862
7386,526514,4,0.1270954
400803,526621,24,0.07604274
400803,526816,20,0.1405656
532129,527303,13,0.09992469
3845,527623,68,0.116928734
91615,527635,7,0.14687693
91615,527752,56,0.06603636
457078,527974,27,0.123895325
3845,528205,,0.10762407
457078,528673,10,0.07930785
237118,528853,13,0.09095757
91615,528907,11,0.1647399
532129,529121,7,0.09327874
457078,529381,23,0.13778953
458992,529735,1,0.13712506
532129,529877,11,0.14337902
7386,529910,1,0.08548856
7386,530552,9,0.13670613
506310,530782,26,0.08149038
295809,530888,2,0.08337252
506310,531019,52,0.14953858
458992,531316,1,0.12292354
267300,531561,2,0.08198152
267300,531804,1,0.12612613
458992,531823,1,0.08822502
7386,531857,1,0.081738606
532129,532046,13,0.12088829
457078,532048,,0.07949964
458992,532189,1,0.105391815
237118,532282,2,0.08147662
522713,532355,20,0.11950051
267300,532362,1,0.091733746
327769,532522,1,0.094317175
457078,532585,18,0.08561917
23666,532689,4,0.12401085
91615,532834,17,0.12497491
327769,532858,1,0.06351683
492362,532890,5,0.14948468
7386,533012,5,0.12771514
267300,533112,1,0.0994522
492362,533511,,0.122496024
492362,533523,,0.11693734
226171,533558,57,0.14038499
267300,533613,1,0.14103824
348881,533624,13,0.1101149
522713,533834,15,0.098744616
327769,534004,3,0.14900659
492362,534465,29,0.1169877
522713,534485,1,0.10574278
91615,534679,30,0.11549975
295809,535394,2,0.1380534
17207,535432,3,0.10317855
522713,536693,,0.13230027
327769,536977,1,0.10441296
522713,537158,12,0.11697833
530836,537434,15,0.07864545
208208,537586,1,0.1278132
506310,537775,47,0.08202706
267670,537924,1,0.13597754
506310,538009,13,0.08832826
9772,538146,3,0.13002926
543528,538215,17,0.09103776
208208,538318,1,0.14479986
17207,538510,1,0.07305863
348881,538757,2,0.15570967
348881,538814,2,0.123123504
532129,538817,16,0.07401394
98018,539755,7,0.1159721
226171,540065,37,0.14527725
208208,540277,1,0.14515257
322429,540850,1,0.0616662
267670,540945,1,0.075781815
327769,541063,1,0.114899725
246963,541184,1,0.1226756
267670,541326,2,0.08420192
226171,541370,3,0.13039951
17207,541384,76,0.064875364
9772,541395,13,0.12425378
497568,541624,53,0.123491235
543528,541863,14,0.09291536
226171,541868,5,0.12020629
442480,542150,8,0.090652995
497568,542242,66,0.1646844
492362,542340,33,0.09527691
497568,542380,40,0.13504373
295809,542387,3,0.08208224
348881,542738,1,0.11941769
226171,542882,11,0.06162835
497568,543064,1,0.0949682
502136,543090,13,0.13123553
502136,543384,7,0.11180958
17207,543463,50,0.14539026
9772,543723,3,0.13926633
98018,543904,7,0.0782021
267670,543948,8,0.13903382
267670,544140,1,0.07274
348881,544274,3,0.09157263
497568,544330,38,0.120447114
442480,544388,6,0.08479301
442480,544502,,0.1194369
109900,544651,6,0.12717366
208208,544729,2,0.14150034
9772,544818,8,0.14369698
98018,544831,,0.09311533
109900,544951,1,0.12555797
98018,545314,,0.1068644
61471,545440,1,0.07459903
38070,545458,2,0.10754266
246963,545711,8,0.09114847
502136,545883,44,0.107344225
565776,545910,71,0.12614088
565776,545955,73,0.076020546
322429,545971,1,0.10022901
322429,545998,1,0.07614487
502136,546003,8,0.12465791
442480,546110,5,0.1355705
38070,546166,32,0.09779609
17207,546346,71,0.082794085
442480,546380,1,0.124241985
38070,546406,12,0.14238092
507037,546888,30,0.11616055
109900,546949,25,0.12425163
502136,547173,83,0.07861732
9772,547332,5,0.12275411
42276,548069,23,0.06538732
404479,548172,5,0.120341726
507037,548274,1,0.08425144
98018,548356,69,0.09232708
208208,548599,1,0.12331461
109900,548752,12,0.099271186
61471,548845,2,0.14675444
196185,549099,6,0.09530786
246963,549143,1,0.12953946
565776,549327,77,0.097572595
308466,549404,8,0.09831817
506310,549817,56,0.11341327
176778,549938,60,0.1351057
289992,550360,54,0.1293147
308466,550424,39,0.124102585
543528,551064,24,0.0985791
289992,551116,37,0.06725556
61471,551221,1,0.1274747
322429,551248,1,0.14569703
109900,551374,4,0.104096934
322429,551446,4,0.102954574
543528,551457,29,0.16021758
543528,552006,23,0.10694564
42276,552299,4,0.11378435
308466,552587,63,0.119772926
38070,552976,4,0.093931034
289992,553015,11,0.11851979
530836,553406,1,0.102008134
530836,553484,1,0.15641713
227511,553586,4,0.13190751
289992,553723,48,0.12259103
38070,553816,5,0.09957997
42276,553835,32,0.10008046
297353,554131,1,0.10197698
227511,554219,22,0.09964017
404479,555285,1,0.10265684
176778,555494,49,0.08602784
227511,555503,25,0.11288128
297353,556099,1,0.0878099
61471,556255,1,0.114148654
297353,556303,1,0.09901047
227511,556313,12,0.10968755
183709,556475,8,0.08890476
404479,556602,2,0.09554853
222118,556774,8,0.115795635
276018,556974,57,0.16645852
178028,556990,29,0.1288476
227511,557084,3,0.112356335
297353,557143,1,0.09005578
268831,557260,12,0.107362606
276018,557331,3,0.10792855
178028,557476,19,0.10348379
42276,557771,1,0.105921805
297353,558064,1,0.10108166
268831,558283,24,0.09862633
268831,558373,77,0.13601549
276018,558633,1,0.16831243
276018,558678,2,0.12389488
183709,558725,27,0.113106385
213935,558877,14,0.06867115
178028,558898,35,0.10445336
246963,558953,60,0.0954405
276018,559026,1,0.11102121
22969,559048,6,0.072270386
222118,559069,3,0.13074699
268831,559156,46,0.11355269
222118,559357,26,0.0937044
176778,559373,30,0.13694936
404479,559401,20,0.07082561
196185,559434,4,0.09883914
196185,559482,10,0.084732816
22969,559555,3,0.11320353
196185,559695,12,0.07626012
246963,559778,2,0.093900375
22969,560047,2,0.13058189
530836,560072,1,0.08427645
178028,560293,3,0.14920072
222118,560353,3,0.09615185
530836,560534,2,0.08664254
294350,560593,25,0.14960246
404479,560658,6,0.0711288
222118,560671,4,0.14201447
38070,560893,2,0.062164687
294350,561160,,0.10200277
213935,561385,23,0.10499709
213935,561688,28,0.16429073
294350,562027,57,0.08957526
294350,562231,72,0.13020949
213935,562378,19,0.088817395
196185,562413,5,0.15544073
42276,562520,8,0.12972625
488385,562992,22,0.06425664
7816,563039,2,0.104415715
176778,563213,35,0.11761129
268831,563326,,0.08644551
176778,563843,39,0.064917006
183709,563921,4,0.07337112
7816,564143,3,0.07219307
229659,564497,11,0.122674584
52412,564549,9,0.12584805
192047,564562,4,0.12065862
52412,564591,3,0.09187402
229659,564632,1,0.16074549
52412,564657,4,0.12786093
192047,564661,5,0.09670264
183709,565124,2,0.075242296
213935,565939,21,0.066160984
7816,566030,1,0.06458393
294350,566182,22,0.10703275
184791,566386,3,0.14242691
178028,566422,4,0.14027748
214720,566684,6,0.13619561
557258,566688,,0.11587813
143556,566868,2,0.13787752
192047,566884,2,0.113406025
184791,567085,1,0.13488501
488385,567426,3,0.08567696
183709,567764,3,0.1553804
192047,567961,6,0.11534118
7816,567968,3,0.06149252
214720,568427,21,0.08497364
22969,568432,16,0.1111966
7816,568763,19,0.12158112
214720,569102,4,0.11205917
557258,569271,19,0.0994389
52412,569301,3,0.11915253
488385,569316,1,0.13165714
52412,569628,21,0.091809906
192047,570700,5,0.09870016
22969,570958,15,0.09938442
50896,571086,2,0.06836091
181542,571110,1,0.087032415
229659,571130,,0.09930117
143556,571137,3,0.15245098
102644,571225,11,0.08254784
214720,571406,14,0.12061295
184791,571483,1,0.06497959
229659,571589,1,0.0641759
184791,572221,1,0.10563044
184791,572281,1,0.08416828
229659,572531,,0.14470924
488385,572634,2,0.10814445
181542,572754,21,0.11174844
143556,573492,46,0.09528965
260925,573568,1,0.10994291
161044,574259,1,0.15025419
488385,574284,2,0.11544944
260925,574699,1,0.114461996
102644,575110,24,0.0708509
557258,575142,19,0.08495737
214720,575177,3,0.1381822
260925,575692,1,0.088592015
50896,575724,2,0.09645407
102644,576235,11,0.12714066
6818,576538,6,0.12905674
260925,576700,1,0.11389584
17899,577142,1,0.1263735
161044,577292,21,0.096937396
292060,577466,23,0.09226166
557258,577668,39,0.09483364
102644,577879,14,0.16183072
292060,578162,33,0.114985816
482719,578223,19,0.12487361
557258,578295,65,0.07970955
143556,579003,,0.16299292
143556,579048,3,0.15086617
161044,579494,1,0.09909932
102644,579532,11,0.10120943
161044,579740,1,0.15436532
333745,579770,1,0.09064569
482719,579942,3,0.13961942
333745,580115,1,0.080714114
17899,581162,,0.09834445
17899,581321,1,0.096165344
181542,581595,3,0.08938761
181542,581736,1,0.084527485
333745,581822,6,0.10094647
161044,581993,2,0.10252025
6818,582160,3,0.09833391
50896,582201,2,0.11074207
260925,582352,1,0.096477546
482719,582963,4,0.09902766
17899,583808,1,0.102318265
50896,583968,2,0.10195278
181542,584271,13,0.10216992
333745,584324,1,0.09733962
482719,584352,2,0.11122336
482719,584826,4,0.10389009
195165,585081,3,0.09939833
384808,585404,2,0.11011446
292060,585434,6,0.11024011
6818,585472,1,0.09069717
6818,585544,2,0.09637558
498709,585589,33,0.10053446
195165,586014,44,0.13067466
6818,586015,8,0.098174736
195165,586188,20,0.11434731
292060,586862,19,0.10413357
17899,586913,1,0.11176185
203389,587817,1,0.09728061
384808,587903,1,0.1050789
272416,588284,17,0.10912213
175387,588566,3,0.1117078
520301,588754,1,0.09784843
50896,590163,4,0.09843659
384808,591209,3,0.09823962
272416,591416,2,0.09859618
292060,592088,13,0.09796731
384808,592223,9,0.10705281
195165,592359,40,0.097991824
498709,592825,10,0.10166998
195165,592830,21,0.099135295
203389,592959,6,0.12273285
383676,593730,1,0.11808862
175387,593945,1,0.117760494
572956,594436,5,0.11300626
498709,594760,34,0.09651848
383676,595224,2,0.105669774
293390,595282,,0.09833245
293390,595357,28,0.11696211
293390,595510,6,0.115009084
384808,595571,76,0.10882913
293390,595609,73,0.09906273
203389,595728,13,0.11073774
203389,595806,17,0.124245934
520301,596056,1,0.09851237
572956,596488,6,0.09433385
272416,596639,7,0.08581142
383676,597117,1,0.09878581
37777,597185,72,0.107206196
180792,597281,3,0.100646846
581615,598085,43,0.09892095
37777,598568,70,0.120169744
492077,598603,1,0.09864277
180792,599705,10,0.11235805
180792,599720,3,0.115534104
37777,599939,83,0.11129356
581615,600023,50,0.11652532
492077,600400,4,0.14309561
581615,600419,31,0.10166768
525322,600949,1,0.1153831
180792,601097,1,0.06463506
180792,601133,2,0.09420666
522007,601197,45,0.12434966
37777,601877,65,0.10613158
581615,602591,8,0.12153951
581615,602996,31,0.12438891
37777,603617,25,0.12413699
525322,604519,3,0.108109616
522007,604644,4,0.10849278
522007,604815,9,0.09607686
522007,605646,2,0.113074996
525322,606064,1,0.11181383
525322,607120,,0.09927331
492077,607234,12,0.12898956
522007,607428,27,0.12497015
492077,607591,11,0.0768712
210855,608133,8,0.13750061
492077,608263,13,0.07928652
210855,608559,,0.0988229
205834,608640,1,0.1008304
525322,608659,9,0.10594887
237316,609139,21,0.09445664
237316,609643,63,0.14129171
205834,609786,2,0.12295776
464476,609933,49,0.12079638
491216,610274,1,0.077419475
210855,610398,20,0.122962646
210855,610440,13,0.06606804
210855,610479,58,0.09236469
491216,611042,1,0.12459055
237316,611629,42,0.099733025
229747,611749,,0.13963476
237316,611824,3,0.14189033
237316,611962,34,0.1006521
205834,612588,5,0.096197344
229747,612871,15,0.1383344
464476,613206,,0.11334885
464476,614205,62,0.11207763
132587,614573,26,0.1255308
205834,615237,1,0.10595
325114,615377,1,0.06566623
132587,615959,26,0.06675097
466986,616228,1,0.12489088
491216,616409,1,0.12069644
464476,616626,1,0.1326986
491216,616643,1,0.14264254
491216,616985,2,0.10805291
514914,617362,71,0.14723992
229747,617446,19,0.08364524
466986,617461,1,0.14193238
466986,617863,2,0.06629462
514914,617935,99,0.121063605
229747,618277,9,0.12580143
132587,618350,47,0.12672037
229747,618640,16,0.14700566
464476,618921,4,0.10396072
132587,619019,37,0.10334358
514914,619504,11,0.13486536
205834,619584,1,0.11221131
466986,619636,1,0.13989688
489305,619799,4,0.088028826
233370,619915,1,0.11521186
514914,620134,15,0.09819445
132587,621263,29,0.11040629
514914,621295,32,0.10742069
489305,621719,1,0.09923875
156278,622181,6,0.09795691
466986,622267,6,0.10043635
109055,622325,1,0.10001443
233370,622366,2,0.09976062
17178,622454,3,0.117479116
325114,622604,1,0.12683819
501523,623275,1,0.111859374
352618,623784,1,0.09818852
352618,623868,5,0.09882863
156278,624524,8,0.11167304
139871,624602,,0.10262874
17178,624707,4,0.1259319
139871,625601,97,0.11519454
389804,625707,11,0.14965631
125850,625713,1,0.10987269
144300,625835,,0.15410335
413552,625896,26,0.1244309
489305,625991,9,0.16608912
413552,626094,15,0.1342254
489305,626201,2,0.15941676
489305,626204,1,0.13522981
144300,626396,,0.09544361
109055,626636,1,0.08077363
454978,626649,6,0.11178339
233370,626695,2,0.10270375
233370,626794,1,0.13484482
501523,626800,4,0.10756429
233370,626851,4,0.099895425
454978,627387,47,0.1267078
352618,627537,1,0.066650264
501523,627847,1,0.11890532
125850,627909,1,0.0691547
413552,628080,1,0.10312253
454978,628167,4,0.108515985
479912,628274,37,0.107136294
109055,628370,1,0.11901581
408830,628374,19,0.14100718
156278,628712,9,0.06512985
325114,628718,1,0.066213466
501523,628873,1,0.13545617
457848,628970,18,0.09105053
389804,629274,63,0.13394804
17178,629276,3,0.12952787
325114,629297,33,0.095946275
17178,629390,4,0.12798126
27982,629414,79,0.11325164
454978,629661,62,0.12316486
408830,629817,19,0.13684878
408830,629904,6,0.114829265
144300,630197,84,0.08829598
17178,630314,4,0.12465126
139871,630689,38,0.11511619
325114,630704,4,0.065262824
27982,630815,41,0.08313644
457848,631274,16,0.15622075
352618,631302,3,0.12303572
579158,631363,5,0.06669888
109055,631535,1,0.122235805
413552,631602,1,0.101401955
139871,631700,48,0.11664422
27982,631835,3,0.097055174
213445,631848,1,0.0884136
479912,632027,18,0.078527965
259830,632068,,0.060800675
501523,632080,1,0.13738553
454978,632100,2,0.08014589
479912,632132,10,0.13825019
259830,632242,,0.103186585
125850,632313,1,0.07882033
27982,632321,3,0.11133347
